Date,department,gl_account,Scenario,amount
2023-07-01,Marketing,Freight In,Actual,123960.09
2023-07-01,Marketing,Packaging,Actual,111855.62
2023-07-01,Marketing,Salaries,Actual,38050.64
2023-07-01,Marketing,Marketing Spend,Actual,67442.11
2023-07-01,Marketing,Software & SaaS,Actual,129272.57
2023-07-01,Marketing,Office Rent,Actual,84437.72
2023-07-01,Marketing,Travel & Entertainment,Actual,34098.33
2023-07-01,Marketing,Professional Services,Actual,11836.61
2023-07-01,Marketing,Utilities,Actual,80586.2
2023-07-01,Marketing,Depreciation,Actual,91967.22
2023-07-01,Operations,Product Cost,Actual,63174.85
2023-07-01,Operations,Freight In,Actual,98544.48
2023-07-01,Operations,Packaging,Actual,116093.35
2023-07-01,Operations,Salaries,Actual,111042.36
2023-07-01,Operations,Marketing Spend,Actual,112932.2
2023-07-01,Operations,Software & SaaS,Actual,18033.59
2023-07-01,Operations,Office Rent,Actual,78944.11
2023-07-01,Operations,Travel & Entertainment,Actual,74161.09
2023-07-01,Operations,Professional Services,Actual,93779.66
2023-07-01,Operations,Utilities,Actual,40299.8
2023-07-01,Operations,Depreciation,Actual,61995.97
2023-07-01,Finance,Product Cost,Actual,42944.45
2023-07-01,Finance,Freight In,Actual,82697.15
2023-07-01,Finance,Packaging,Actual,50480.86
2023-07-01,Finance,Salaries,Actual,27207.4
2023-07-01,Finance,Marketing Spend,Actual,94529.73
2023-07-01,Finance,Software & SaaS,Actual,64960.05
2023-07-01,Finance,Office Rent,Actual,113201.91
2023-07-01,Finance,Travel & Entertainment,Actual,86607.04
2023-07-01,Finance,Professional Services,Actual,118964.69
2023-07-01,Finance,Utilities,Actual,80739.5
2023-07-01,Finance,Depreciation,Actual,84555.75
2023-07-01,HR,Product Cost,Actual,89165.76
2023-07-01,HR,Freight In,Actual,90360.27
2023-07-01,HR,Packaging,Actual,71377.31
2023-07-01,HR,Salaries,Actual,92916.35
2023-07-01,HR,Marketing Spend,Actual,103108.4
2023-07-01,HR,Software & SaaS,Actual,13372.43
2023-07-01,HR,Office Rent,Actual,30414.82
2023-07-01,HR,Travel & Entertainment,Actual,73573.01
2023-07-01,HR,Professional Services,Actual,108421.08
2023-07-01,HR,Utilities,Actual,138919.73
2023-07-01,HR,Depreciation,Actual,25348.4
2023-07-01,IT,Product Cost,Actual,117704.47
2023-07-01,IT,Freight In,Actual,112805.52
2023-07-01,IT,Packaging,Actual,44332.9
2023-07-01,IT,Salaries,Actual,124129.64
2023-07-01,IT,Marketing Spend,Actual,96076.55
2023-07-01,IT,Software & SaaS,Actual,104111.2
2023-07-01,IT,Office Rent,Actual,73862.56
2023-07-01,IT,Travel & Entertainment,Actual,14753.02
2023-07-01,IT,Professional Services,Actual,64403.68
2023-07-01,IT,Utilities,Actual,120073.34
2023-07-01,IT,Depreciation,Actual,56480.88
2023-07-01,Customer Service,Product Cost,Actual,42664.74
2023-07-01,Customer Service,Freight In,Actual,20742.89
2023-07-01,Customer Service,Packaging,Actual,82582.92
2023-07-01,Customer Service,Salaries,Actual,73750.57
2023-07-01,Customer Service,Marketing Spend,Actual,69657.8
2023-07-01,Customer Service,Software & SaaS,Actual,63552.43
2023-07-01,Customer Service,Office Rent,Actual,123349.5
2023-07-01,Customer Service,Travel & Entertainment,Actual,124741.38
2023-07-01,Customer Service,Professional Services,Actual,45581.9
2023-07-01,Customer Service,Utilities,Actual,54684.95
2023-07-01,Customer Service,Depreciation,Actual,85288.8
2023-08-01,Sales,Product Sales,Actual,27892.93
2023-08-01,Sales,Service Revenue,Actual,12759.28
2023-08-01,Sales,Shipping Revenue,Actual,38946.46
2023-08-01,Sales,Product Cost,Actual,107218.6
2023-08-01,Sales,Freight In,Actual,63781.05
2023-08-01,Sales,Packaging,Actual,84258.3
2023-08-01,Sales,Salaries,Actual,19579.43
2023-08-01,Sales,Marketing Spend,Actual,65834.56
2023-08-01,Sales,Software & SaaS,Actual,55980.75
2023-08-01,Sales,Office Rent,Actual,27881.52
2023-08-01,Sales,Travel & Entertainment,Actual,95549.72
2023-08-01,Sales,Professional Services,Actual,31961.54
2023-08-01,Sales,Utilities,Actual,45790.13
2023-08-01,Sales,Depreciation,Actual,110047.91
2023-08-01,Marketing,Product Cost,Actual,56545.79
2023-08-01,Marketing,Freight In,Actual,43886.31
2023-08-01,Marketing,Packaging,Actual,49641.62
2023-08-01,Marketing,Salaries,Actual,27525.45
2023-08-01,Marketing,Marketing Spend,Actual,117255.73
2023-08-01,Marketing,Software & SaaS,Actual,38912.56
2023-08-01,Marketing,Office Rent,Actual,23666.69
2023-08-01,Marketing,Travel & Entertainment,Actual,64385.19
2023-08-01,Marketing,Professional Services,Actual,69628.91
2023-08-01,Marketing,Utilities,Actual,50695.97
2023-08-01,Marketing,Depreciation,Actual,63620.9
2023-08-01,Operations,Product Cost,Actual,25483.86
2023-08-01,Operations,Freight In,Actual,20819.18
2023-08-01,Operations,Packaging,Actual,62935.29
2023-08-01,Operations,Salaries,Actual,130269.0
2023-08-01,Operations,Marketing Spend,Actual,66980.68
2023-08-01,Operations,Software & SaaS,Actual,105396.34
2023-08-01,Operations,Office Rent,Actual,58296.62
2023-08-01,Operations,Travel & Entertainment,Actual,76630.35
2023-08-01,Operations,Professional Services,Actual,129180.24
2023-08-01,Operations,Utilities,Actual,65548.42
2023-08-01,Operations,Depreciation,Actual,86017.12
2023-08-01,Finance,Product Cost,Actual,35895.17
2023-08-01,Finance,Freight In,Actual,22275.28
2023-08-01,Finance,Packaging,Actual,40765.6
2023-08-01,Finance,Salaries,Actual,49746.78
2023-08-01,Finance,Marketing Spend,Actual,71893.98
2023-08-01,Finance,Software & SaaS,Actual,44412.9
2023-08-01,Finance,Office Rent,Actual,90023.54
2023-08-01,Finance,Travel & Entertainment,Actual,101527.71
2023-08-01,Finance,Professional Services,Actual,80578.11
2023-08-01,Finance,Utilities,Actual,80182.27
2023-08-01,Finance,Depreciation,Actual,88924.36
2023-08-01,HR,Product Cost,Actual,57108.45
2023-08-01,HR,Freight In,Actual,66965.19
2023-08-01,HR,Packaging,Actual,34010.22
2023-08-01,HR,Salaries,Actual,21911.8
2023-08-01,HR,Marketing Spend,Actual,124715.43
2023-08-01,HR,Software & SaaS,Actual,136546.94
2023-08-01,HR,Office Rent,Actual,65353.5
2023-08-01,HR,Travel & Entertainment,Actual,61610.93
2023-08-01,HR,Professional Services,Actual,42607.53
2023-08-01,HR,Utilities,Actual,74508.59
2023-08-01,HR,Depreciation,Actual,81235.29
2023-08-01,IT,Product Cost,Actual,71708.56
2023-08-01,IT,Freight In,Actual,26546.09
2023-08-01,IT,Packaging,Actual,93580.02
2023-08-01,IT,Salaries,Actual,75069.69
2023-08-01,IT,Marketing Spend,Actual,88986.23
2023-08-01,IT,Software & SaaS,Actual,89102.34
2023-08-01,IT,Office Rent,Actual,120148.0
2023-08-01,IT,Travel & Entertainment,Actual,78308.7
2023-08-01,IT,Professional Services,Actual,83474.6
2023-08-01,IT,Utilities,Actual,123224.12
2023-08-01,IT,Depreciation,Actual,29193.07
2023-08-01,Customer Service,Product Cost,Actual,111738.11
2023-08-01,Customer Service,Freight In,Actual,37060.35
2023-08-01,Customer Service,Packaging,Actual,102746.48
2023-08-01,Customer Service,Salaries,Actual,44883.93
2023-08-01,Customer Service,Marketing Spend,Actual,67422.01
2023-08-01,Customer Service,Software & SaaS,Actual,46877.58
2023-08-01,Customer Service,Office Rent,Actual,97275.9
2023-08-01,Customer Service,Travel & Entertainment,Actual,41722.45
2023-08-01,Customer Service,Professional Services,Actual,25017.28
2023-08-01,Customer Service,Utilities,Actual,65210.55
2023-08-01,Customer Service,Depreciation,Actual,93079.32
2023-09-01,Sales,Product Sales,Actual,41483.5
2023-09-01,Sales,Service Revenue,Actual,51030.33
2023-09-01,Sales,Shipping Revenue,Actual,56205.37
2023-09-01,Sales,Product Cost,Actual,135993.78
2023-09-01,Sales,Freight In,Actual,96671.09
2023-09-01,Sales,Packaging,Actual,36641.74
2023-09-01,Sales,Salaries,Actual,77126.89
2023-09-01,Sales,Marketing Spend,Actual,87672.25
2023-09-01,Sales,Software & SaaS,Actual,12277.63
2023-09-01,Sales,Office Rent,Actual,19172.87
2023-09-01,Sales,Travel & Entertainment,Actual,75231.24
2023-09-01,Sales,Professional Services,Actual,63379.14
2023-09-01,Sales,Utilities,Actual,128850.31
2023-09-01,Sales,Depreciation,Actual,131418.21
2023-09-01,Marketing,Product Cost,Actual,42682.59
2023-09-01,Marketing,Freight In,Actual,73459.73
2023-09-01,Marketing,Packaging,Actual,18012.12
2023-09-01,Marketing,Salaries,Actual,115978.08
2023-09-01,Marketing,Marketing Spend,Actual,97446.82
2023-09-01,Marketing,Software & SaaS,Actual,84496.32
2023-09-01,Marketing,Office Rent,Actual,19408.26
2023-09-01,Marketing,Travel & Entertainment,Actual,22629.59
2023-09-01,Marketing,Professional Services,Actual,78712.08
2023-09-01,Marketing,Utilities,Actual,35721.62
2023-09-01,Marketing,Depreciation,Actual,30594.54
2023-09-01,Operations,Product Cost,Actual,62345.44
2023-09-01,Operations,Freight In,Actual,42677.27
2023-09-01,Operations,Packaging,Actual,76523.35
2023-09-01,Operations,Salaries,Actual,69683.9
2023-09-01,Operations,Marketing Spend,Actual,109366.92
2023-09-01,Operations,Software & SaaS,Actual,35167.25
2023-09-01,Operations,Office Rent,Actual,83785.16
2023-09-01,Operations,Travel & Entertainment,Actual,57572.88
2023-09-01,Operations,Professional Services,Actual,24262.59
2023-09-01,Operations,Utilities,Actual,131598.01
2023-09-01,Operations,Depreciation,Actual,21013.05
2023-09-01,Finance,Product Cost,Actual,103581.76
2023-09-01,Finance,Freight In,Actual,70546.33
2023-09-01,Finance,Packaging,Actual,85138.54
2023-09-01,Finance,Salaries,Actual,94198.29
2023-09-01,Finance,Marketing Spend,Actual,80674.23
2023-09-01,Finance,Software & SaaS,Actual,34311.66
2023-09-01,Finance,Office Rent,Actual,65911.45
2023-09-01,Finance,Travel & Entertainment,Actual,118336.32
2023-09-01,Finance,Professional Services,Actual,68324.54
2023-09-01,Finance,Utilities,Actual,43478.09
2023-09-01,Finance,Depreciation,Actual,101523.25
2023-09-01,HR,Product Cost,Actual,19046.83
2023-09-01,HR,Freight In,Actual,9008.78
2023-09-01,HR,Packaging,Actual,122912.0
2023-09-01,HR,Salaries,Actual,84419.67
2023-09-01,HR,Marketing Spend,Actual,65067.17
2023-09-01,HR,Software & SaaS,Actual,27613.21
2023-09-01,HR,Office Rent,Actual,48103.57
2023-09-01,HR,Travel & Entertainment,Actual,128598.83
2023-09-01,HR,Professional Services,Actual,81607.33
2023-09-01,HR,Utilities,Actual,71460.21
2023-09-01,HR,Depreciation,Actual,28839.64
2023-09-01,IT,Product Cost,Actual,61481.78
2023-09-01,IT,Freight In,Actual,47220.29
2023-09-01,IT,Packaging,Actual,80523.66
2023-09-01,IT,Salaries,Actual,51091.13
2023-09-01,IT,Marketing Spend,Actual,35585.93
2023-09-01,IT,Software & SaaS,Actual,70263.64
2023-09-01,IT,Office Rent,Actual,121271.39
2023-09-01,IT,Travel & Entertainment,Actual,36216.87
2023-09-01,IT,Professional Services,Actual,101873.62
2023-09-01,IT,Utilities,Actual,64901.57
2023-09-01,IT,Depreciation,Actual,68657.14
2023-09-01,Customer Service,Product Cost,Actual,91461.44
2023-09-01,Customer Service,Freight In,Actual,147676.0
2023-09-01,Customer Service,Packaging,Actual,26931.75
2023-09-01,Customer Service,Salaries,Actual,24633.29
2023-09-01,Customer Service,Marketing Spend,Actual,91322.25
2023-09-01,Customer Service,Software & SaaS,Actual,15799.88
2023-09-01,Customer Service,Office Rent,Actual,21247.23
2023-09-01,Customer Service,Travel & Entertainment,Actual,64878.4
2023-09-01,Customer Service,Professional Services,Actual,113239.06
2023-09-01,Customer Service,Utilities,Actual,31712.58
2023-09-01,Customer Service,Depreciation,Actual,42157.18
2023-10-01,Sales,Product Sales,Actual,11825.15
2023-10-01,Sales,Service Revenue,Actual,155278.87
2023-10-01,Sales,Shipping Revenue,Actual,132263.9
2023-10-01,Sales,Product Cost,Actual,115339.49
2023-10-01,Sales,Freight In,Actual,17260.54
2023-10-01,Sales,Packaging,Actual,77104.01
2023-10-01,Sales,Salaries,Actual,23085.66
2023-10-01,Sales,Marketing Spend,Actual,116205.6
2023-10-01,Sales,Software & SaaS,Actual,34393.08
2023-10-01,Sales,Office Rent,Actual,65687.12
2023-10-01,Sales,Travel & Entertainment,Actual,100816.78
2023-10-01,Sales,Professional Services,Actual,15219.23
2023-10-01,Sales,Utilities,Actual,88195.62
2023-10-01,Sales,Depreciation,Actual,88686.04
2023-10-01,Marketing,Product Cost,Actual,88142.56
2023-10-01,Marketing,Freight In,Actual,74933.82
2023-10-01,Marketing,Packaging,Actual,109208.43
2023-10-01,Marketing,Salaries,Actual,54074.51
2023-10-01,Marketing,Marketing Spend,Actual,16367.55
2023-10-01,Marketing,Software & SaaS,Actual,126563.44
2023-10-01,Marketing,Office Rent,Actual,54672.53
2023-10-01,Marketing,Travel & Entertainment,Actual,15699.88
2023-10-01,Marketing,Professional Services,Actual,27601.3
2023-10-01,Marketing,Utilities,Actual,69346.3
2023-10-01,Marketing,Depreciation,Actual,113215.86
2023-10-01,Operations,Product Cost,Actual,103502.64
2023-10-01,Operations,Freight In,Actual,20010.65
2023-10-01,Operations,Packaging,Actual,113467.66
2023-10-01,Operations,Salaries,Actual,90553.42
2023-10-01,Operations,Marketing Spend,Actual,102871.13
2023-10-01,Operations,Software & SaaS,Actual,75324.0
2023-10-01,Operations,Office Rent,Actual,42272.89
2023-10-01,Operations,Travel & Entertainment,Actual,57642.56
2023-10-01,Operations,Professional Services,Actual,67627.1
2023-10-01,Operations,Utilities,Actual,126685.37
2023-10-01,Operations,Depreciation,Actual,28874.73
2023-10-01,Finance,Product Cost,Actual,119248.47
2023-10-01,Finance,Freight In,Actual,102093.99
2023-10-01,Finance,Packaging,Actual,93897.37
2023-10-01,Finance,Salaries,Actual,39837.51
2023-10-01,Finance,Marketing Spend,Actual,60197.21
2023-10-01,Finance,Software & SaaS,Actual,81792.13
2023-10-01,Finance,Office Rent,Actual,58678.72
2023-10-01,Finance,Travel & Entertainment,Actual,46037.97
2023-10-01,Finance,Professional Services,Actual,73287.36
2023-10-01,Finance,Utilities,Actual,106562.67
2023-10-01,Finance,Depreciation,Actual,46076.76
2023-10-01,HR,Product Cost,Actual,121466.38
2023-10-01,HR,Freight In,Actual,12664.57
2023-10-01,HR,Packaging,Actual,101991.48
2023-10-01,HR,Salaries,Actual,126907.77
2023-10-01,HR,Marketing Spend,Actual,36629.19
2023-10-01,HR,Software & SaaS,Actual,80838.64
2023-10-01,HR,Office Rent,Actual,14873.76
2023-10-01,HR,Travel & Entertainment,Actual,60337.08
2023-10-01,HR,Professional Services,Actual,25576.5
2023-10-01,HR,Utilities,Actual,28305.88
2023-10-01,HR,Depreciation,Actual,98663.58
2023-10-01,IT,Product Cost,Actual,56099.3
2023-10-01,IT,Freight In,Actual,147540.65
2023-10-01,IT,Packaging,Actual,10526.03
2023-10-01,IT,Salaries,Actual,11222.59
2023-10-01,IT,Marketing Spend,Actual,133959.79
2023-10-01,IT,Software & SaaS,Actual,79265.72
2023-10-01,IT,Office Rent,Actual,89097.65
2023-10-01,IT,Travel & Entertainment,Actual,62144.86
2023-10-01,IT,Professional Services,Actual,61795.44
2023-10-01,IT,Utilities,Actual,86303.73
2023-10-01,IT,Depreciation,Actual,85758.74
2023-10-01,Customer Service,Product Cost,Actual,131427.08
2023-10-01,Customer Service,Freight In,Actual,106043.56
2023-10-01,Customer Service,Packaging,Actual,90355.39
2023-10-01,Customer Service,Salaries,Actual,80176.38
2023-10-01,Customer Service,Marketing Spend,Actual,35583.12
2023-10-01,Customer Service,Software & SaaS,Actual,115807.64
2023-10-01,Customer Service,Office Rent,Actual,41776.13
2023-10-01,Customer Service,Travel & Entertainment,Actual,91220.4
2023-10-01,Customer Service,Professional Services,Actual,13075.65
2023-10-01,Customer Service,Utilities,Actual,16228.1
2023-10-01,Customer Service,Depreciation,Actual,66133.68
2023-11-01,Sales,Product Sales,Actual,93019.15
2023-11-01,Sales,Service Revenue,Actual,143196.4
2023-11-01,Sales,Shipping Revenue,Actual,28577.33
2023-11-01,Sales,Product Cost,Actual,61799.7
2023-11-01,Sales,Freight In,Actual,104115.29
2023-11-01,Sales,Packaging,Actual,98044.37
2023-11-01,Sales,Salaries,Actual,52039.14
2023-11-01,Sales,Marketing Spend,Actual,93771.17
2023-11-01,Sales,Software & SaaS,Actual,38137.35
2023-11-01,Sales,Office Rent,Actual,15540.34
2023-11-01,Sales,Travel & Entertainment,Actual,129349.18
2023-11-01,Sales,Professional Services,Actual,23368.4
2023-11-01,Sales,Utilities,Actual,62691.74
2023-11-01,Sales,Depreciation,Actual,118594.01
2023-11-01,Marketing,Product Cost,Actual,75503.73
2023-11-01,Marketing,Freight In,Actual,16059.88
2023-11-01,Marketing,Packaging,Actual,125594.06
2023-11-01,Marketing,Salaries,Actual,31436.16
2023-11-01,Marketing,Marketing Spend,Actual,60363.86
2023-11-01,Marketing,Software & SaaS,Actual,15590.31
2023-11-01,Marketing,Office Rent,Actual,100750.18
2023-11-01,Marketing,Travel & Entertainment,Actual,88348.32
2023-11-01,Marketing,Professional Services,Actual,88718.62
2023-11-01,Marketing,Utilities,Actual,115527.6
2023-11-01,Marketing,Depreciation,Actual,108371.01
2023-11-01,Operations,Product Cost,Actual,39002.76
2023-11-01,Operations,Freight In,Actual,83444.56
2023-11-01,Operations,Packaging,Actual,31539.16
2023-11-01,Operations,Salaries,Actual,113181.94
2023-11-01,Operations,Marketing Spend,Actual,95566.96
2023-11-01,Operations,Software & SaaS,Actual,83033.21
2023-11-01,Operations,Office Rent,Actual,51432.07
2023-11-01,Operations,Travel & Entertainment,Actual,40664.54
2023-11-01,Operations,Professional Services,Actual,17410.38
2023-11-01,Operations,Utilities,Actual,67562.41
2023-11-01,Operations,Depreciation,Actual,96548.98
2023-11-01,Finance,Product Cost,Actual,65863.18
2023-11-01,Finance,Freight In,Actual,101878.6
2023-11-01,Finance,Packaging,Actual,45230.78
2023-11-01,Finance,Salaries,Actual,15095.2
2023-11-01,Finance,Marketing Spend,Actual,70585.75
2023-11-01,Finance,Software & SaaS,Actual,13472.13
2023-11-01,Finance,Office Rent,Actual,52526.19
2023-11-01,Finance,Travel & Entertainment,Actual,97979.59
2023-11-01,Finance,Professional Services,Actual,95197.09
2023-11-01,Finance,Utilities,Actual,60990.57
2023-11-01,Finance,Depreciation,Actual,71101.92
2023-11-01,HR,Product Cost,Actual,16079.07
2023-11-01,HR,Freight In,Actual,82868.78
2023-11-01,HR,Packaging,Actual,18339.16
2023-11-01,HR,Salaries,Actual,61796.57
2023-11-01,HR,Marketing Spend,Actual,86120.63
2023-11-01,HR,Software & SaaS,Actual,86686.67
2023-11-01,HR,Office Rent,Actual,77891.13
2023-11-01,HR,Travel & Entertainment,Actual,89033.84
2023-11-01,HR,Professional Services,Actual,102504.5
2023-11-01,HR,Utilities,Actual,44480.51
2023-11-01,HR,Depreciation,Actual,76020.56
2023-11-01,IT,Product Cost,Actual,84111.61
2023-11-01,IT,Freight In,Actual,19888.24
2023-11-01,IT,Packaging,Actual,59276.38
2023-11-01,IT,Salaries,Actual,91866.73
2023-11-01,IT,Marketing Spend,Actual,44347.67
2023-11-01,IT,Software & SaaS,Actual,67291.2
2023-11-01,IT,Office Rent,Actual,22275.19
2023-11-01,IT,Travel & Entertainment,Actual,53060.53
2023-11-01,IT,Professional Services,Actual,62632.11
2023-11-01,IT,Utilities,Actual,101954.36
2023-11-01,IT,Depreciation,Actual,132788.11
2023-11-01,Customer Service,Product Cost,Actual,21768.55
2023-11-01,Customer Service,Freight In,Actual,114508.68
2023-11-01,Customer Service,Packaging,Actual,116350.01
2023-11-01,Customer Service,Salaries,Actual,20414.4
2023-11-01,Customer Service,Marketing Spend,Actual,59365.42
2023-11-01,Customer Service,Software & SaaS,Actual,102323.89
2023-11-01,Customer Service,Office Rent,Actual,86729.54
2023-11-01,Customer Service,Travel & Entertainment,Actual,119115.66
2023-11-01,Customer Service,Professional Services,Actual,107113.27
2023-11-01,Customer Service,Utilities,Actual,102660.17
