shipment_id,order_id,carrier,ship_date,total_weight_lbs,billed_shipping_cost,is_bundled_shipment,tracking_number,zone,delivery_days
SHIP-001992,ORD-002050,Amazon Logistics,2024-04-08,149.17,41.79,0,WBHHKUP5XBX8,8,1
SHIP-001993,ORD-002051,DHL,2024-04-08,109.46,69.3,0,TX8XLVKWKNPO,6,4
SHIP-001994,ORD-002052,USPS,2024-04-08,249.4,80.02,0,4YGOH7X6I9CC,6,3
SHIP-001995,ORD-002053,FedEx,2024-04-08,138.9,71.0,0,JDO7P4HI8MC0,7,6
SHIP-001996,ORD-002054,DHL,2024-04-08,105.96,67.38,1,SN5GFO947IC3,3,3
SHIP-001997,ORD-002055,DHL,2024-04-09,25.97,23.38,0,1DRNZPRERKFC,6,3
SHIP-001998,ORD-002056,UPS,2024-04-09,167.43,74.77,1,Z47FPVIAVBGW,6,6
SHIP-001999,ORD-002057,DHL,2024-04-09,277.77,161.87,1,D2WUPT7PLKFA,8,6
SHIP-002000,ORD-002058,UPS,2024-04-09,172.24,76.7,0,QLQZBO9EOSNP,4,2
SHIP-002001,ORD-002059,Amazon Logistics,2024-04-10,154.92,43.23,0,19KEG7L4CEZD,5,7
SHIP-002002,ORD-002060,DHL,2024-04-10,43.59,33.07,0,FNFECW9AKCDY,7,3
SHIP-002003,ORD-002061,DHL,2024-04-10,4.14,11.38,0,YR49W5LS1106,7,7
SHIP-002004,ORD-002062,UPS,2024-04-10,217.63,94.85,0,4Z652AUVIP0B,8,3
SHIP-002005,ORD-002063,DHL,2024-04-10,56.1,39.96,1,ND5X598K2CLY,4,2
SHIP-002006,ORD-002064,Amazon Logistics,2024-04-10,19.3,9.32,0,YEZPUGFFW2WM,1,4
SHIP-002007,ORD-002065,DHL,2024-04-10,425.74,243.26,0,6KPKWLZG4HRX,3,3
SHIP-002008,ORD-002066,UPS,2024-04-10,134.43,61.57,0,1CKJ1EMKYEBM,6,6
SHIP-002009,ORD-002067,USPS,2024-04-10,137.53,46.46,0,S9V04T1C7QYJ,6,9
SHIP-002010,ORD-002068,Amazon Logistics,2024-04-11,467.8,121.45,0,Z13E54IBTH07,3,2
SHIP-002011,ORD-002069,DHL,2024-04-11,137.52,84.74,0,1D7186PMD2Q4,2,1
SHIP-002012,ORD-002070,UPS,2024-04-12,23.15,17.06,1,WVWI9FL3XD96,5,10
SHIP-002013,ORD-002071,FedEx,2024-04-12,334.92,159.21,0,XTCAJKJI7UBT,7,7
SHIP-002014,ORD-002072,UPS,2024-04-12,239.52,103.61,0,SXLHI9F5IIWH,5,7
SHIP-002015,ORD-002074,UPS,2024-04-13,354.94,149.78,0,JYPM7U4AKUNQ,4,3
SHIP-002016,ORD-002075,DHL,2024-04-13,453.94,258.77,0,VOXWCRROEG7B,7,7
SHIP-002017,ORD-002076,DHL,2024-04-13,188.6,112.83,1,95MBAEB4KR7S,3,3
SHIP-002018,ORD-002077,USPS,2024-04-13,33.11,15.13,1,ELLW5R5SSXRJ,6,4
SHIP-002019,ORD-002078,UPS,2024-04-14,354.49,149.6,0,69OQAGRWGUOR,3,9
SHIP-002020,ORD-002079,Amazon Logistics,2024-04-14,207.63,56.41,0,HPE77UY03DGM,3,3
SHIP-002021,ORD-002080,DHL,2024-04-14,264.15,154.38,0,W9WQBTLPNWYO,5,2
SHIP-002022,ORD-002081,USPS,2024-04-14,145.3,48.79,0,42PWM0JSIS0T,1,10
SHIP-002023,ORD-002082,USPS,2024-04-14,197.7,64.51,0,FPOKS5RM3834,4,10
SHIP-002024,ORD-002083,FedEx,2024-04-14,173.0,86.35,0,W17L6BA5BU27,8,7
SHIP-002025,ORD-002084,USPS,2024-04-14,30.15,14.25,1,G8R88I5EX5SH,7,4
SHIP-002026,ORD-002086,FedEx,2024-04-15,15.91,15.66,1,ZWSM0P9IWASW,4,4
SHIP-002027,ORD-002087,DHL,2024-04-16,183.0,109.75,0,0YE90LP4YK89,2,9
SHIP-002028,ORD-002088,UPS,2024-04-16,94.66,45.66,0,SYOWYC9DE1FO,4,1
SHIP-002029,ORD-002089,DHL,2024-04-16,425.1,242.91,0,O300TNNC60T1,3,8
SHIP-002030,ORD-002090,DHL,2024-04-16,213.65,126.61,0,VWQL586TE6CZ,8,1
SHIP-002031,ORD-002091,DHL,2024-04-16,284.39,165.51,0,D8E72OEIH4YD,8,3
SHIP-002032,ORD-002092,FedEx,2024-04-17,235.09,114.29,0,BQ7YX50VJ099,4,1
SHIP-002033,ORD-002093,USPS,2024-04-17,201.73,65.72,0,LFVWHWGANR5B,4,10
SHIP-002034,ORD-002094,DHL,2024-04-17,51.06,37.18,0,3FI07HR4IR4O,5,3
SHIP-002035,ORD-002095,Amazon Logistics,2024-04-18,540.96,139.74,0,J0DWM2VTX4FG,2,7
SHIP-002036,ORD-002096,UPS,2024-04-18,258.62,111.25,0,3BZVYYO6CD64,2,6
SHIP-002037,ORD-002097,UPS,2024-04-18,306.96,130.58,0,BSAKF4C6TD37,4,4
SHIP-002038,ORD-002098,UPS,2024-04-19,35.32,21.93,1,JNEF0YDRRDN2,5,3
SHIP-002039,ORD-002099,UPS,2024-04-19,50.73,28.09,0,NPPAPCJEHLYC,3,2
SHIP-002040,ORD-002100,USPS,2024-04-19,24.26,12.48,0,NE4590OKMSAY,5,2
SHIP-002041,ORD-002101,FedEx,2024-04-19,305.29,145.88,0,2JEDV3L2AF0Y,4,3
SHIP-002042,ORD-002102,FedEx,2024-04-19,103.91,55.26,0,G0INP4VUN59M,2,8
SHIP-002043,ORD-002103,USPS,2024-04-19,94.71,33.61,1,GZS4YEN1MEUW,1,9
SHIP-002044,ORD-002104,USPS,2024-04-19,44.1,18.43,0,H1O5SA11CZG5,3,7
SHIP-002045,ORD-002105,Amazon Logistics,2024-04-19,50.22,17.05,1,VZAYB201OJPZ,8,8
SHIP-002046,ORD-002106,UPS,2024-04-20,214.02,93.41,0,GUGPIVH4TNPU,6,8
SHIP-002047,ORD-002107,UPS,2024-04-20,34.99,21.8,0,5DPLOSYJFZ2V,4,2
SHIP-002048,ORD-002108,USPS,2024-04-20,249.44,80.03,0,7D7VPVH9WNJB,3,7
SHIP-002049,ORD-002109,USPS,2024-04-20,436.6,136.18,0,3SJE6FQHDCSW,8,4
SHIP-002050,ORD-002110,Amazon Logistics,2024-04-21,81.84,24.96,0,YG2DXM89V9VZ,8,4
SHIP-002051,ORD-002111,FedEx,2024-04-21,50.94,31.42,0,G1U14DT1N5JQ,5,4
SHIP-002052,ORD-002113,FedEx,2024-04-21,226.59,110.47,1,A7YMQHO8155P,8,6
SHIP-002053,ORD-002114,Amazon Logistics,2024-04-21,134.8,38.2,0,3RDLYKFX8WB8,6,6
SHIP-002054,ORD-002115,FedEx,2024-04-21,39.0,26.05,0,53F55ZZOTS1B,7,5
SHIP-002055,ORD-002116,USPS,2024-04-21,128.2,43.66,0,61ITBTRQC5U7,5,2
SHIP-002056,ORD-002117,USPS,2024-04-21,297.32,94.4,0,NW8DZ02GNG9O,3,8
SHIP-002057,ORD-002118,USPS,2024-04-22,115.8,39.94,1,8K73U1PJACFV,6,3
SHIP-002058,ORD-002119,USPS,2024-04-22,503.49,156.25,0,M3LW87OXEF4A,6,7
SHIP-002059,ORD-002120,UPS,2024-04-24,23.3,17.12,0,YMI0JRZH5HQ5,8,1
SHIP-002060,ORD-002121,DHL,2024-04-24,9.36,14.25,0,6VHMXGGUJ6EY,1,2
SHIP-002061,ORD-002122,USPS,2024-04-24,350.02,110.21,0,COR7Y8TSVIHY,6,5
SHIP-002062,ORD-002123,UPS,2024-04-24,309.99,131.8,0,W7RYEUBHS15T,8,1
SHIP-002063,ORD-002124,UPS,2024-04-24,260.86,112.14,0,W8DHEXHIGD6B,7,3
SHIP-002064,ORD-002125,Amazon Logistics,2024-04-24,76.84,23.71,0,IJY80U0ZI50T,4,4
SHIP-002065,ORD-002126,USPS,2024-04-25,172.65,57.0,0,YRYI0C3TW3VT,6,10
SHIP-002066,ORD-002127,USPS,2024-04-25,69.98,26.19,0,C8TLWCMROE9G,4,1
SHIP-002067,ORD-002128,Amazon Logistics,2024-04-26,13.66,7.92,1,IKB2RKF6BJY6,2,10
SHIP-002068,ORD-002129,Amazon Logistics,2024-04-26,13.45,7.86,1,KWPHWQ1UIAJQ,1,2
SHIP-002069,ORD-002130,DHL,2024-04-26,49.47,36.31,0,A9PAJD60VQ2Q,8,4
SHIP-002070,ORD-002131,DHL,2024-04-26,300.49,174.37,1,S0RCIP3GLRK9,1,4
SHIP-002071,ORD-002132,USPS,2024-04-26,221.5,71.65,1,EE3SPX0TPBRW,5,2
SHIP-002072,ORD-002133,Amazon Logistics,2024-04-27,67.56,21.39,0,U9R1DOMSXJZH,7,10
SHIP-002073,ORD-002134,FedEx,2024-04-27,137.51,70.38,0,9CB7H5AHRKG3,4,1
SHIP-002074,ORD-002135,USPS,2024-04-27,337.41,106.42,0,CB0U2IMM5VAQ,3,7
SHIP-002075,ORD-002136,FedEx,2024-04-27,273.28,131.48,0,KXLIINLUUPTB,3,8
SHIP-002076,ORD-002137,DHL,2024-04-27,136.6,84.23,1,GFI4Z06H1TP7,8,2
SHIP-002077,ORD-002138,USPS,2024-04-27,237.67,76.5,0,C1TGS2SBMK9A,6,8
SHIP-002078,ORD-002139,FedEx,2024-04-27,255.7,123.56,0,TNG1755XWR2D,5,5
SHIP-002079,ORD-002140,USPS,2024-04-27,174.4,57.52,1,LVRTH5GR8DAQ,7,6
SHIP-002080,ORD-002141,UPS,2024-04-28,223.99,97.4,0,BN3AX5ATOMFF,5,3
SHIP-002081,ORD-002142,USPS,2024-04-28,51.44,20.63,0,XF5Q3JS9K9BC,7,8
SHIP-002082,ORD-002143,FedEx,2024-04-28,115.92,60.66,1,MUIZ4T6YY5LC,4,3
SHIP-002083,ORD-002144,FedEx,2024-04-28,70.64,40.29,0,KXLDEE5EUPMS,6,8
SHIP-002084,ORD-002145,FedEx,2024-04-29,91.1,49.49,1,Z8QSPA0GURGU,3,10
SHIP-002085,ORD-002146,FedEx,2024-04-29,49.36,30.71,0,AJOWEMDRJ4BX,7,9
SHIP-002086,ORD-002147,FedEx,2024-04-29,84.65,46.59,1,QPLA90UEAHA5,2,10
SHIP-002087,ORD-002148,Amazon Logistics,2024-04-29,258.64,69.16,0,CLO8L5KBTS5H,8,3
SHIP-002088,ORD-002149,USPS,2024-04-29,487.2,151.36,1,2HLD2SKE1AZP,1,9
SHIP-002089,ORD-002150,UPS,2024-04-30,160.58,72.03,0,4KED1I9695R4,3,6
SHIP-002090,ORD-002151,FedEx,2024-04-30,126.7,65.52,1,ID1R6Z2VMLQL,4,6
SHIP-002091,ORD-002152,DHL,2024-04-30,407.46,233.2,1,6ZJGUB6XJJER,3,1
SHIP-002092,ORD-002153,DHL,2024-04-30,116.27,73.05,0,1EG1I06AIWXE,8,1
SHIP-002093,ORD-002154,FedEx,2024-05-01,172.24,86.01,0,90BWFP1B4K53,7,10
SHIP-002094,ORD-002155,UPS,2024-05-01,85.11,41.84,0,YRXM6IOXRHOK,2,8
SHIP-002095,ORD-002156,UPS,2024-05-01,29.05,19.42,0,Z5XFGZ73JZOD,5,3
SHIP-002096,ORD-002157,DHL,2024-05-01,12.77,16.12,0,TB8TVD9SUT6K,6,3
SHIP-002097,ORD-002158,UPS,2024-05-01,2.55,8.82,0,1WRAA77GH41U,5,2
SHIP-002098,ORD-002159,USPS,2024-05-01,11.6,8.68,1,5EQB8VYCIZ6P,5,10
SHIP-002099,ORD-002160,FedEx,2024-05-01,128.05,66.12,1,IZQPSRVHVC6T,6,5
SHIP-002100,ORD-002161,UPS,2024-05-01,75.44,37.98,1,11KRAHTZRRJK,1,8
SHIP-002101,ORD-002163,UPS,2024-05-02,146.04,66.22,0,ISH6IFALQF7Y,8,3
SHIP-002102,ORD-002164,FedEx,2024-05-02,348.03,165.11,0,O6I5Z21GZDSF,4,10
SHIP-002103,ORD-002165,UPS,2024-05-02,37.59,22.84,0,OU7TKEHKC352,3,7
SHIP-002104,ORD-002166,Amazon Logistics,2024-05-02,65.96,20.99,0,VFH6JUAEANLX,7,1
SHIP-002105,ORD-002167,USPS,2024-05-02,53.22,21.17,1,IQ2GORXP092H,6,8
SHIP-002106,ORD-002168,Amazon Logistics,2024-05-02,102.01,30.0,0,ADSOM4GKEHJO,5,3
SHIP-002107,ORD-002169,FedEx,2024-05-02,308.05,147.12,1,AQMRPOQSYK1Y,8,8
SHIP-002108,ORD-002170,FedEx,2024-05-02,160.83,80.87,0,NGOZNYQ6PG84,6,10
SHIP-002109,ORD-002171,FedEx,2024-05-02,234.92,114.21,0,1RZ8JJM3O7XF,2,10
SHIP-002110,ORD-002172,FedEx,2024-05-03,432.57,203.16,0,7DXP82G4QTWO,5,9
SHIP-002111,ORD-002173,USPS,2024-05-03,9.26,7.98,1,ZPQV6UU2BWQN,3,7
SHIP-002112,ORD-002175,FedEx,2024-05-03,165.44,82.95,0,YD6I0BYVS4C3,3,1
SHIP-002113,ORD-002176,DHL,2024-05-03,74.7,50.18,0,C1ARR5TGI7XL,8,7
SHIP-002114,ORD-002177,Amazon Logistics,2024-05-03,26.6,11.15,1,MTK811SKAE3M,3,2
SHIP-002115,ORD-002178,DHL,2024-05-04,206.72,122.8,0,A6POSZDT1NMI,4,8
SHIP-002116,ORD-002179,FedEx,2024-05-04,150.88,76.4,0,E233PAGBPGNI,7,5
SHIP-002117,ORD-002180,DHL,2024-05-04,140.16,86.19,1,6DR1R3TAQFW4,4,6
SHIP-002118,ORD-002181,DHL,2024-05-04,12.15,15.78,0,NF8T9ML0RZAR,8,1
SHIP-002119,ORD-002182,Amazon Logistics,2024-05-04,98.0,29.0,0,DE0AUBJ75OTC,2,1
SHIP-002120,ORD-002183,Amazon Logistics,2024-05-04,55.2,18.3,0,BNM7W5QUB0OB,7,4
SHIP-002121,ORD-002184,DHL,2024-05-04,285.17,165.94,0,82D8FT33JPOB,6,8
SHIP-002122,ORD-002185,UPS,2024-05-05,95.27,45.91,0,IXCTURZ5MTIL,3,5
SHIP-002123,ORD-002186,DHL,2024-05-05,180.86,108.57,1,MQ1ODX7QN1XO,8,10
SHIP-002124,ORD-002187,UPS,2024-05-05,115.43,53.97,0,YZQV4NT30S0V,7,7
SHIP-002125,ORD-002188,UPS,2024-05-05,485.77,202.11,0,EN69XKR9NJ55,1,2
SHIP-002126,ORD-002189,USPS,2024-05-07,64.02,24.41,1,7XS2E0NK0F3B,4,6
SHIP-002127,ORD-002190,Amazon Logistics,2024-05-07,136.1,38.52,0,9W1SZIE40Q8X,3,8
SHIP-002128,ORD-002191,DHL,2024-05-07,359.34,206.74,0,3PZBF97CY0W5,2,2
SHIP-002129,ORD-002192,USPS,2024-05-08,473.82,147.35,0,ZZC26Z2XV0I0,7,8
SHIP-002130,ORD-002193,USPS,2024-05-08,123.4,42.22,0,IZYZ8CU0HC1A,3,8
SHIP-002131,ORD-002194,DHL,2024-05-08,499.05,283.58,0,EICKYDVITEQI,5,1
SHIP-002132,ORD-002195,UPS,2024-05-08,311.59,132.44,0,MOLPG2N2PJUV,7,7
SHIP-002133,ORD-002196,Amazon Logistics,2024-05-08,17.38,8.84,0,V5QENHSWDF5A,3,4
SHIP-002134,ORD-002197,Amazon Logistics,2024-05-08,129.3,36.83,0,B110OW95YCCY,4,7
SHIP-002135,ORD-002198,FedEx,2024-05-08,6.9,11.61,1,IHTTJ9KXUP3Y,6,3
SHIP-002136,ORD-002199,UPS,2024-05-08,130.54,60.02,0,TMUFA26QCF51,8,1
SHIP-002137,ORD-002201,Amazon Logistics,2024-05-08,7.65,6.41,0,5DLOKIADYIUM,4,4
SHIP-002138,ORD-002202,FedEx,2024-05-08,110.24,58.11,0,3PBWE9CL2WWK,1,4
SHIP-002139,ORD-002203,UPS,2024-05-08,393.72,165.29,0,Y1N77UC5HO0N,1,7
SHIP-002140,ORD-002204,UPS,2024-05-08,147.36,66.74,0,CE64Q9RH49T7,8,8
SHIP-002141,ORD-002205,Amazon Logistics,2024-05-09,23.28,10.32,1,1M9HPTYZ9H0X,3,2
SHIP-002142,ORD-002206,DHL,2024-05-09,38.31,30.17,0,90SYHO7S54HR,6,4
SHIP-002143,ORD-002207,UPS,2024-05-09,139.76,63.7,0,KY7LOAQ63GQ8,6,3
SHIP-002144,ORD-002208,USPS,2024-05-09,69.22,25.97,0,71Z7NX72OAAJ,7,1
SHIP-002145,ORD-002210,FedEx,2024-05-09,393.44,185.55,0,LAA6ZMB2UQO5,3,8
SHIP-002146,ORD-002211,DHL,2024-05-09,169.64,102.4,1,6MEAU794MJNR,3,4
SHIP-002147,ORD-002212,UPS,2024-05-09,69.6,35.64,0,JJQKXTD4ZW51,7,6
SHIP-002148,ORD-002213,USPS,2024-05-09,162.96,54.09,1,TP3N6DO2GUTV,5,9
SHIP-002149,ORD-002214,DHL,2024-05-10,277.51,161.73,0,R3WD5RPIZET5,1,9
SHIP-002150,ORD-002215,Amazon Logistics,2024-05-10,93.48,27.87,0,HL95B8MBX1UY,1,5
SHIP-002151,ORD-002216,USPS,2024-05-10,292.55,92.97,0,OZBRGLJRAVPX,6,1
SHIP-002152,ORD-002217,DHL,2024-05-10,50.57,36.91,0,CCEFE7T0TSZD,3,7
SHIP-002153,ORD-002218,DHL,2024-05-10,132.12,81.77,0,OSJ5FI7I979K,5,7
SHIP-002154,ORD-002219,USPS,2024-05-11,253.59,81.28,1,Q08K07QC8C2K,5,5
SHIP-002155,ORD-002220,USPS,2024-05-11,272.64,86.99,0,C7NEMCX655H6,4,3
SHIP-002156,ORD-002221,USPS,2024-05-11,193.42,63.23,1,YDNRB3DM4ACR,7,1
SHIP-002157,ORD-002222,FedEx,2024-05-11,190.57,94.26,0,NYMP795C4K9B,5,5
SHIP-002158,ORD-002223,FedEx,2024-05-11,26.07,20.23,0,0E592FJFTTDP,7,5
SHIP-002159,ORD-002224,UPS,2024-05-11,161.56,72.42,0,VFJ02LVRZND8,4,4
SHIP-002160,ORD-002225,UPS,2024-05-11,102.96,48.98,0,MUHJ2G9TDROJ,8,6
SHIP-002161,ORD-002226,FedEx,2024-05-12,255.27,123.37,0,5W11WGXQSRLX,8,6
SHIP-002162,ORD-002227,USPS,2024-05-12,34.74,15.62,0,CD0PPX8DY3PW,5,5
SHIP-002163,ORD-002228,FedEx,2024-05-12,16.98,16.14,0,82EMYOVT6LDK,4,4
SHIP-002164,ORD-002229,FedEx,2024-05-12,49.36,30.71,0,O5HU599LJE80,8,8
SHIP-002165,ORD-002230,DHL,2024-05-13,144.56,88.61,0,CJWLNZOJ56Q3,2,9
SHIP-002166,ORD-002231,USPS,2024-05-13,91.74,32.72,0,3FN3L68EV4EQ,8,4
SHIP-002167,ORD-002232,USPS,2024-05-13,29.85,14.15,0,C2GSK35HXDOC,5,10
SHIP-002168,ORD-002233,USPS,2024-05-13,128.73,43.82,0,XVMFQ82SALJR,1,7
SHIP-002169,ORD-002234,DHL,2024-05-13,16.74,18.31,0,4URIZW3PE30X,4,7
SHIP-002170,ORD-002235,USPS,2024-05-13,36.36,16.11,0,BUO15P7F2T73,7,4
SHIP-002171,ORD-002236,UPS,2024-05-14,110.34,51.94,1,0OT6N9BR0T4T,2,7
SHIP-002172,ORD-002237,USPS,2024-05-14,89.81,32.14,0,FAH4D9REQQY3,3,8
SHIP-002173,ORD-002238,FedEx,2024-05-14,170.06,85.03,0,91GTUFEM2JYL,1,6
SHIP-002174,ORD-002239,FedEx,2024-05-14,237.24,115.26,0,37WHPKBVWTT6,6,4
SHIP-002175,ORD-002240,USPS,2024-05-14,146.4,49.12,0,BXWHTKNTYIE9,2,8
SHIP-002176,ORD-002241,FedEx,2024-05-14,131.32,67.59,1,9BG74EJHJZQ9,4,4
SHIP-002177,ORD-002242,Amazon Logistics,2024-05-14,80.08,24.52,0,2IS4MUYOWSHY,3,4
SHIP-002178,ORD-002243,DHL,2024-05-14,13.89,16.74,0,DZDOZ1OKLS4I,4,6
SHIP-002179,ORD-002244,USPS,2024-05-14,89.53,32.06,0,IS616FQ975UQ,8,8
SHIP-002180,ORD-002245,DHL,2024-05-14,45.5,34.12,0,TLG2LC3BFPDB,5,7
SHIP-002181,ORD-002246,Amazon Logistics,2024-05-14,146.4,41.1,0,NI0D73NEJV4D,3,3
SHIP-002182,ORD-002247,UPS,2024-05-15,176.62,78.45,0,XOQDV04X538X,6,2
SHIP-002183,ORD-002248,UPS,2024-05-15,190.22,83.89,1,L7S4AXDWXDZX,1,10
SHIP-002184,ORD-002249,Amazon Logistics,2024-05-15,172.24,47.56,0,CLWCEZ60LZRI,1,7
SHIP-002185,ORD-002250,USPS,2024-05-15,401.4,125.62,0,F5SDZT4PGJM0,6,4
SHIP-002186,ORD-002251,UPS,2024-05-15,174.0,77.4,0,OPDLW3S1YDZG,7,3
SHIP-002187,ORD-002252,FedEx,2024-05-15,496.01,231.7,0,UIY0ODKPXGQI,8,7
SHIP-002188,ORD-002253,Amazon Logistics,2024-05-15,132.66,37.66,0,WZQXW7DS7K25,7,7
SHIP-002189,ORD-002254,FedEx,2024-05-15,44.0,28.3,0,3NMNPDJ74TJR,6,3
SHIP-002190,ORD-002255,Amazon Logistics,2024-05-15,23.26,10.32,0,1MGY1EC89S33,5,4
SHIP-002191,ORD-002256,UPS,2024-05-15,122.98,56.99,0,CK5XGCOB80LQ,8,6
SHIP-002192,ORD-002257,UPS,2024-05-15,196.74,86.5,0,8FCSOR34CUHZ,2,7
SHIP-002193,ORD-002258,Amazon Logistics,2024-05-15,28.38,11.6,0,Y24S8E4P6IHC,2,4
SHIP-002194,ORD-002259,Amazon Logistics,2024-05-15,94.9,28.23,0,660NFFRTXS6Y,5,8
SHIP-002195,ORD-002260,FedEx,2024-05-16,293.32,140.49,0,3YSF3R2VOUQR,7,5
SHIP-002196,ORD-002261,USPS,2024-05-16,177.05,58.32,1,E7B5YUFXH61F,1,3
SHIP-002197,ORD-002262,DHL,2024-05-16,162.85,98.67,0,VS23HKF37P6T,7,7
SHIP-002198,ORD-002263,UPS,2024-05-16,55.44,29.98,0,CPH399IWZGK8,2,5
SHIP-002199,ORD-002264,UPS,2024-05-16,125.66,58.06,0,TWPLA6A7G315,1,2
SHIP-002200,ORD-002265,UPS,2024-05-16,205.51,90.0,0,947MCWYS6GRI,3,5
SHIP-002201,ORD-002266,Amazon Logistics,2024-05-17,98.33,29.08,0,WIB5QMQO17I4,1,9
SHIP-002202,ORD-002267,Amazon Logistics,2024-05-17,36.46,13.61,1,8R92JSFPV6QG,3,8
SHIP-002203,ORD-002268,UPS,2024-05-17,136.8,62.52,0,2CVJNML4WHR9,2,10
SHIP-002204,ORD-002269,USPS,2024-05-17,178.8,58.84,0,EQ9QDLT8QHYP,2,4
SHIP-002205,ORD-002270,DHL,2024-05-17,126.7,78.78,0,KTDUJIZTLKW3,8,3
SHIP-002206,ORD-002271,FedEx,2024-05-17,72.1,40.95,0,XP124TWU0XD5,3,10
SHIP-002207,ORD-002272,USPS,2024-05-18,150.04,50.21,0,8V3GY0YNOYAP,2,2
SHIP-002208,ORD-002273,DHL,2024-05-18,266.35,155.59,0,M7ODM6INT2TC,1,7
SHIP-002209,ORD-002274,Amazon Logistics,2024-05-18,83.85,25.46,0,BPY1R2XGPB20,4,9
SHIP-002210,ORD-002275,USPS,2024-05-18,87.6,31.48,1,A09ZVIT24PZE,8,9
SHIP-002211,ORD-002276,Amazon Logistics,2024-05-18,96.29,28.57,0,3CDNYY15PDTB,8,3
SHIP-002212,ORD-002277,FedEx,2024-05-18,214.27,104.92,1,HQXAHS5RCGB0,6,6
SHIP-002213,ORD-002278,DHL,2024-05-18,1.48,9.91,1,50QTA9X7V1FE,6,5
SHIP-002214,ORD-002279,UPS,2024-05-18,148.33,67.13,0,HHVYHXDGK2FS,4,4
SHIP-002215,ORD-002280,FedEx,2024-05-18,114.8,60.16,0,HWIFRPU63YRX,5,8
SHIP-002216,ORD-002281,FedEx,2024-05-19,140.64,71.79,0,5AWSEB06ZA0U,7,7
SHIP-002217,ORD-002282,DHL,2024-05-19,97.56,62.76,0,KH7KX0M1SHBC,2,9
SHIP-002218,ORD-002283,FedEx,2024-05-19,94.89,51.2,0,YH0ODOR9AACI,6,2
SHIP-002219,ORD-002284,UPS,2024-05-19,85.0,41.8,0,2EI9XR149M7W,4,7
SHIP-002220,ORD-002285,DHL,2024-05-19,170.01,102.61,0,G5IIXEP5G4GE,3,8
SHIP-002221,ORD-002286,UPS,2024-05-19,39.82,23.73,1,SAGKAVRC6AGI,5,1
SHIP-002222,ORD-002287,DHL,2024-05-20,336.55,194.2,0,2OP4U7WJ0VYS,2,8
SHIP-002223,ORD-002288,DHL,2024-05-20,7.35,13.14,1,5BFV2KGGHKHE,4,4
SHIP-002224,ORD-002289,USPS,2024-05-20,49.0,19.9,0,5XK7WNG1VYU5,8,3
SHIP-002225,ORD-002290,DHL,2024-05-20,75.99,50.89,1,AQFAZLOHSPPF,2,5
SHIP-002226,ORD-002291,USPS,2024-05-20,214.67,69.6,0,RKRIM9WERIBV,8,7
SHIP-002227,ORD-002292,UPS,2024-05-20,76.62,38.45,0,7WLQIPN9JTIU,5,3
SHIP-002228,ORD-002293,FedEx,2024-05-21,115.74,60.58,0,IR1WL2I4BITQ,5,3
SHIP-002229,ORD-002294,USPS,2024-05-21,58.4,22.72,0,NZH7D7J8G5AT,6,7
SHIP-002230,ORD-002295,DHL,2024-05-21,120.05,75.13,0,SGTMC1BKDJT4,6,2
SHIP-002231,ORD-002296,USPS,2024-05-21,64.59,24.58,0,NUOTRB5EEQIN,1,9
SHIP-002232,ORD-002297,DHL,2024-05-21,172.24,103.83,0,TSFI4WA0CUY6,2,4
SHIP-002233,ORD-002298,FedEx,2024-05-21,196.14,96.76,0,OY84FYPGPNEX,8,3
SHIP-002234,ORD-002299,DHL,2024-05-22,31.82,26.6,0,6MMDRQ8TQVGB,6,10
SHIP-002235,ORD-002300,DHL,2024-05-22,20.4,20.32,0,77NQLOPS7RYP,8,5
SHIP-002236,ORD-002301,UPS,2024-05-22,108.88,51.35,1,0YNFS7B061DP,5,9
SHIP-002237,ORD-002302,UPS,2024-05-22,173.7,77.28,1,11FM1OWWSA1T,2,5
SHIP-002238,ORD-002303,USPS,2024-05-22,66.33,25.1,0,TVN7LCCJZ8V9,1,7
SHIP-002239,ORD-002304,USPS,2024-05-22,451.15,140.54,0,C2G0RF1LFCOP,3,4
SHIP-002240,ORD-002305,DHL,2024-05-23,94.3,60.97,0,XOLZONK6OQRX,6,6
SHIP-002241,ORD-002306,FedEx,2024-05-23,90.98,49.44,0,QD3CS6ZKSE0A,7,4
SHIP-002242,ORD-002307,FedEx,2024-05-23,54.12,32.85,0,W4JQZ1PH40DP,6,10
SHIP-002243,ORD-002308,Amazon Logistics,2024-05-23,217.4,58.85,0,LROB938T8ZRW,6,10
SHIP-002244,ORD-002309,USPS,2024-05-23,217.33,70.4,0,0KX7FM7DEYCX,2,5
SHIP-002245,ORD-002310,Amazon Logistics,2024-05-24,148.81,41.7,0,3SM48M22JLTF,1,1
SHIP-002246,ORD-002311,DHL,2024-05-24,132.9,82.2,0,08V1EBCGYCV1,3,9
SHIP-002247,ORD-002312,Amazon Logistics,2024-05-24,93.1,27.77,0,UFI389PPQXXJ,8,7
SHIP-002248,ORD-002313,FedEx,2024-05-24,95.91,51.66,0,I9D5XI5LGK98,8,10
SHIP-002249,ORD-002314,FedEx,2024-05-24,6.5,11.43,0,9FYCYQBFLWAA,3,8
SHIP-002250,ORD-002315,USPS,2024-05-24,9.11,7.93,0,R4UT6F1XUHDG,2,10
SHIP-002251,ORD-002316,FedEx,2024-05-24,154.92,78.21,0,WRQSOG68ZDOP,7,5
