order_id,customer_id,order_date,due_date,payment_date,status,carrier,shipping_cost,total_weight_lbs,subtotal,taxable_amount,tax_rate,sales_tax,invoice_total,state,payment_terms
ORD-001987,CUST-00041,2024-03-27,2024-03-27,2024-04-04,Paid,FedEx,38.45,66.55,1288.7,1288.7,0.06,77.32,1404.47,DC,Due on Receipt
ORD-001988,CUST-00312,2024-03-28,2024-03-28,2024-04-14,Paid,UPS,195.32,468.79,5486.23,5486.23,0.04,219.45,5901.0,NY,Due on Receipt
ORD-001989,CUST-00238,2024-03-28,2024-03-28,2024-03-29,Paid,FedEx,14.47,13.27,835.1,835.1,0.06,50.11,899.68,PA,Due on Receipt
ORD-001990,CUST-00136,2024-03-28,2024-03-28,2024-04-29,Paid,DHL,28.67,35.59,2794.12,2794.12,0.066,184.41,3007.2,NJ,Due on Receipt
ORD-001991,CUST-00161,2024-03-28,2024-05-27,2024-04-08,Paid,UPS,23.17,38.43,1693.02,1693.02,0.0475,80.42,1796.61,NC,Net 60
ORD-001992,CUST-00341,2024-03-28,2024-03-28,2024-05-10,Paid,UPS,48.96,102.9,1542.0,1542.0,0.0575,88.67,1679.63,OH,Due on Receipt
ORD-001993,CUST-00052,2024-03-28,2024-03-28,2024-04-09,Paid,UPS,35.74,69.84,763.86,763.86,0.06,45.83,845.43,FL,Due on Receipt
ORD-001994,CUST-00357,2024-03-28,2024-03-28,2024-04-15,Paid,UPS,14.42,16.56,2134.26,0.0,0.04,0.0,2148.68,HI,Due on Receipt
ORD-001995,CUST-00192,2024-03-29,2024-05-28,2024-04-21,Paid,DHL,57.74,88.44,234.6,234.6,0.0575,13.49,305.83,OH,Net 60
ORD-001996,CUST-00032,2024-03-29,2024-03-29,2024-04-16,Paid,Amazon Logistics,6.99,9.95,141.01,141.01,0.04,5.64,153.64,NY,Due on Receipt
ORD-001997,CUST-00097,2024-03-29,2024-03-29,2024-04-06,Paid,FedEx,129.83,269.63,3590.9,3590.9,0.0625,224.43,3945.16,IL,Due on Receipt
ORD-001998,CUST-00359,2024-03-29,2024-03-29,2024-05-11,Paid,UPS,78.44,176.6,1026.08,1026.08,0.065,66.7,1171.22,KS,Due on Receipt
ORD-001999,CUST-00478,2024-03-29,2024-03-29,2024-04-08,Paid,FedEx,173.83,367.4,2540.32,1537.84,0.0475,73.05,2787.2,NC,Due on Receipt
ORD-002000,CUST-00259,2024-03-29,2024-03-29,2024-04-26,Paid,UPS,36.04,70.61,917.27,917.27,0.04,36.69,990.0,NY,Due on Receipt
ORD-002001,CUST-00147,2024-03-29,2024-03-29,2024-04-01,Paid,USPS,114.09,362.97,3704.06,3704.06,0.04225,156.5,3974.65,MO,Due on Receipt
ORD-002002,CUST-00269,2024-03-30,2024-03-30,2024-05-04,Paid,Amazon Logistics,16.45,47.8,676.73,676.73,0.06,40.6,733.78,WV,Due on Receipt
ORD-002003,CUST-00480,2024-03-30,2024-03-30,,Overdue,FedEx,20.85,27.45,1209.3,1209.3,0.06,72.56,1302.71,PA,Due on Receipt
ORD-002004,CUST-00173,2024-03-30,2024-03-30,2024-05-09,Paid,FedEx,65.8,127.34,3914.39,2491.55,0.0575,143.26,4123.45,OH,Due on Receipt
ORD-002005,CUST-00473,2024-03-30,2024-03-30,,Overdue,USPS,34.01,96.03,2259.18,2259.18,0.04,90.37,2383.56,GA,Due on Receipt
ORD-002006,CUST-00026,2024-03-30,2024-04-29,,Pending,FedEx,39.78,69.52,531.44,531.44,0.0575,30.56,601.78,OH,Net 30
ORD-002007,CUST-00098,2024-03-31,2024-03-31,2024-04-03,Paid,Amazon Logistics,40.63,144.54,848.94,565.98,0.065,36.79,926.36,AR,Due on Receipt
ORD-002008,CUST-00185,2024-03-31,2024-03-31,2024-04-15,Paid,UPS,73.4,164.01,2408.29,2408.29,0.0635,152.93,2634.62,CT,Due on Receipt
ORD-002009,CUST-00292,2024-03-31,2024-03-31,2024-05-14,Paid,FedEx,176.17,372.61,3073.88,3073.88,0.04,122.96,3373.01,AL,Due on Receipt
ORD-002010,CUST-00055,2024-03-31,2024-03-31,2024-04-07,Paid,UPS,28.66,52.15,1339.5,1339.5,0.05,66.98,1435.14,ND,Due on Receipt
ORD-002011,CUST-00303,2024-03-31,2024-03-31,2024-04-16,Paid,UPS,92.9,212.74,1378.2,1378.2,0.06,82.69,1553.79,KY,Due on Receipt
ORD-002012,CUST-00045,2024-03-31,2024-05-30,2024-05-06,Paid,DHL,71.14,112.8,1020.84,1020.84,0.0725,74.01,1165.99,CA,Net 60
ORD-002013,CUST-00254,2024-04-01,2024-04-01,,Pending,USPS,80.19,249.97,4707.02,4707.02,0.07,329.49,5116.7,RI,Due on Receipt
ORD-002014,CUST-00495,2024-04-01,2024-04-01,2024-04-02,Paid,FedEx,65.52,126.7,2776.8,2776.8,0.065,180.49,3022.81,WA,Due on Receipt
ORD-002015,CUST-00442,2024-04-01,2024-04-01,2024-04-24,Paid,DHL,78.7,126.55,1868.04,1868.04,0.0625,116.75,2063.49,TX,Due on Receipt
ORD-002016,CUST-00271,2024-04-01,2024-04-01,2024-04-06,Paid,UPS,73.96,165.41,3507.15,3507.15,0.04,140.29,3721.4,AL,Due on Receipt
ORD-002017,CUST-00483,2024-04-01,2024-04-01,2024-04-30,Paid,FedEx,41.33,72.96,231.2,105.44,0.0575,6.06,278.59,OH,Due on Receipt
ORD-002018,CUST-00363,2024-04-01,2024-04-01,2024-04-30,Paid,USPS,73.83,228.78,2713.6,2713.6,0.065,176.38,2963.81,KS,Due on Receipt
ORD-002019,CUST-00054,2024-04-02,2024-04-02,2024-04-07,Paid,DHL,12.76,6.66,2624.85,2624.85,0.06,157.49,2795.1,SC,Due on Receipt
ORD-002020,CUST-00442,2024-04-02,2024-04-02,2024-04-17,Paid,USPS,47.6,141.33,2375.46,2375.46,0.0625,148.47,2571.53,TX,Due on Receipt
ORD-002021,CUST-00037,2024-04-02,2024-04-02,2024-05-12,Paid,FedEx,70.78,138.39,2012.92,2012.92,0.053,106.68,2190.38,VA,Due on Receipt
ORD-002022,CUST-00198,2024-04-02,2024-04-02,2024-04-20,Paid,Amazon Logistics,26.92,89.67,3104.04,3104.04,0.0475,147.44,3278.4,NC,Due on Receipt
ORD-002023,CUST-00298,2024-04-02,2024-04-02,2024-05-07,Paid,USPS,18.81,45.38,3057.36,725.58,0.0,0.0,3076.17,MT,Due on Receipt
ORD-002024,CUST-00020,2024-04-02,2024-04-02,2024-04-19,Paid,USPS,7.5,7.65,1150.17,0.0,0.0575,0.0,1157.67,OH,Due on Receipt
ORD-002025,CUST-00472,2024-04-02,2024-04-02,2024-04-08,Paid,UPS,28.31,51.28,1664.08,1664.08,0.0475,79.04,1771.43,NC,Due on Receipt
ORD-002026,CUST-00249,2024-04-03,2024-05-03,2024-04-25,Paid,DHL,44.31,64.02,1506.12,1506.12,0.0725,109.19,1659.62,CA,Net 30
ORD-002027,CUST-00455,2024-04-04,2024-05-04,,Pending,UPS,17.94,25.34,555.36,555.36,0.045,24.99,598.29,OK,Net 30
ORD-002028,CUST-00276,2024-04-04,2024-06-03,2024-05-12,Paid,USPS,13.69,28.3,81.8,81.8,0.06,4.91,100.4,PA,Net 60
ORD-002029,CUST-00012,2024-04-04,2024-06-03,2024-04-15,Paid,FedEx,135.92,283.16,1465.27,1465.27,0.04,58.61,1659.8,GA,Net 60
ORD-002030,CUST-00191,2024-04-04,2024-05-04,2024-04-19,Paid,USPS,19.7,48.32,1899.64,1899.64,0.06,113.98,2033.32,PA,Net 30
ORD-002031,CUST-00416,2024-04-05,2024-04-05,2024-04-24,Paid,UPS,63.0,138.0,4558.9,4558.9,0.0575,262.14,4884.04,OH,Due on Receipt
ORD-002032,CUST-00203,2024-04-05,2024-05-05,2024-04-26,Paid,USPS,12.52,24.4,566.14,566.14,0.07,39.63,618.29,TN,Net 30
ORD-002033,CUST-00418,2024-04-05,2024-04-05,,Pending,Amazon Logistics,24.94,81.76,1755.74,1755.74,0.07,122.9,1903.58,MS,Due on Receipt
ORD-002034,CUST-00049,2024-04-05,2024-04-05,2024-05-14,Paid,UPS,33.64,64.59,901.2,901.2,0.04225,38.08,972.92,MO,Due on Receipt
ORD-002035,CUST-00037,2024-04-05,2024-04-05,2024-04-16,Paid,DHL,215.13,374.6,10350.9,10350.9,0.053,548.6,11114.63,VA,Due on Receipt
ORD-002036,CUST-00205,2024-04-06,2024-05-06,2024-04-12,Paid,FedEx,181.59,384.65,4715.0,4715.0,0.04,188.6,5085.19,HI,Net 30
ORD-002037,CUST-00277,2024-04-06,2024-06-05,2024-05-14,Paid,DHL,120.63,202.79,937.69,937.69,0.04,37.51,1095.83,GA,Net 60
ORD-002038,CUST-00404,2024-04-06,2024-04-06,,Overdue,UPS,45.19,93.48,919.24,919.24,0.0625,57.45,1021.88,IL,Due on Receipt
ORD-002039,CUST-00289,2024-04-06,2024-04-06,,Overdue,DHL,40.79,57.61,4845.64,4845.64,0.0625,302.85,5189.28,MA,Due on Receipt
ORD-002040,CUST-00441,2024-04-06,2024-04-06,2024-04-09,Paid,USPS,136.99,439.31,5567.19,5567.19,0.06,334.03,6038.21,FL,Due on Receipt
ORD-002041,CUST-00048,2024-04-07,2024-04-07,2024-04-10,Paid,USPS,33.99,95.98,2511.77,2511.77,0.06,150.71,2696.47,PA,Due on Receipt
ORD-002042,CUST-00309,2024-04-07,2024-04-07,2024-04-23,Paid,DHL,42.33,60.42,1119.7,1119.7,0.0575,64.38,1226.41,OH,Due on Receipt
ORD-002043,CUST-00461,2024-04-07,2024-04-07,2024-05-09,Paid,UPS,144.03,340.58,2554.44,2554.44,0.06,153.27,2851.74,KY,Due on Receipt
ORD-002044,CUST-00214,2024-04-07,2024-04-07,2024-04-19,Paid,FedEx,11.96,7.7,304.75,304.75,0.0625,19.05,335.76,IL,Due on Receipt
ORD-002045,CUST-00057,2024-04-07,2024-04-07,2024-04-19,Paid,Amazon Logistics,42.26,151.04,3124.16,3124.16,0.04,124.97,3291.39,GA,Due on Receipt
ORD-002046,CUST-00356,2024-04-07,2024-04-07,2024-05-10,Paid,USPS,44.45,130.84,4321.3,4321.3,0.07,302.49,4668.24,TN,Due on Receipt
ORD-002047,CUST-00170,2024-04-07,2024-04-07,2024-05-15,Paid,USPS,11.49,20.97,2719.96,2719.96,0.065,176.8,2908.25,WA,Due on Receipt
ORD-002048,CUST-00416,2024-04-07,2024-04-07,2024-04-26,Paid,Amazon Logistics,5.89,5.58,193.27,193.27,0.0575,11.11,210.27,OH,Due on Receipt
ORD-002049,CUST-00059,2024-04-08,2024-04-08,2024-05-08,Paid,USPS,110.14,349.81,4462.41,4462.41,0.06,267.74,4840.29,FL,Due on Receipt
ORD-002050,CUST-00435,2024-04-08,2024-04-08,2024-04-27,Paid,Amazon Logistics,41.79,149.17,2075.01,2075.01,0.0,0.0,2116.8,AK,Due on Receipt
ORD-002051,CUST-00048,2024-04-08,2024-04-08,2024-05-18,Paid,DHL,69.3,109.46,2013.0,2013.0,0.06,120.78,2203.08,PA,Due on Receipt
ORD-002052,CUST-00224,2024-04-08,2024-04-08,,Pending,USPS,80.02,249.4,3391.3,3391.3,0.06,203.48,3674.8,DC,Due on Receipt
ORD-002053,CUST-00166,2024-04-08,2024-04-08,,Pending,FedEx,71.0,138.9,4227.32,4227.32,0.0625,264.21,4562.53,IL,Due on Receipt
ORD-002054,CUST-00310,2024-04-08,2024-04-08,2024-04-20,Paid,DHL,67.38,105.96,184.5,184.5,0.0685,12.64,264.52,NV,Due on Receipt
ORD-002055,CUST-00498,2024-04-09,2024-04-09,2024-05-16,Paid,DHL,23.38,25.97,1446.24,1446.24,0.0485,70.14,1539.76,UT,Due on Receipt
ORD-002056,CUST-00182,2024-04-09,2024-04-09,2024-04-13,Paid,UPS,74.77,167.43,4586.72,4586.72,0.04,183.47,4844.96,NY,Due on Receipt
ORD-002057,CUST-00167,2024-04-09,2024-04-09,2024-04-18,Paid,DHL,161.87,277.77,3531.14,3531.14,0.05,176.56,3869.57,ND,Due on Receipt
ORD-002058,CUST-00110,2024-04-09,2024-04-09,2024-05-20,Paid,UPS,76.7,172.24,2403.2,2403.2,0.06,144.19,2624.09,FL,Due on Receipt
ORD-002059,CUST-00098,2024-04-10,2024-04-10,2024-05-21,Paid,Amazon Logistics,43.23,154.92,2512.93,2512.93,0.065,163.34,2719.5,AR,Due on Receipt
ORD-002060,CUST-00440,2024-04-10,2024-04-10,2024-04-23,Paid,DHL,33.07,43.59,358.65,358.65,0.065,23.31,415.03,WA,Due on Receipt
ORD-002061,CUST-00075,2024-04-10,2024-04-10,2024-04-15,Paid,DHL,11.38,4.14,429.09,429.09,0.0575,24.67,465.14,OH,Due on Receipt
ORD-002062,CUST-00041,2024-04-10,2024-04-10,2024-05-04,Paid,UPS,94.85,217.63,2794.37,2794.37,0.06,167.66,3056.88,DC,Due on Receipt
ORD-002063,CUST-00392,2024-04-10,2024-04-10,2024-04-20,Paid,DHL,39.96,56.1,1487.87,1487.87,0.0475,70.67,1598.5,NC,Due on Receipt
ORD-002064,CUST-00185,2024-04-10,2024-04-10,2024-04-26,Paid,Amazon Logistics,9.32,19.3,84.36,84.36,0.0635,5.36,99.04,CT,Due on Receipt
ORD-002065,CUST-00039,2024-04-10,2024-06-09,2024-05-17,Paid,DHL,243.26,425.74,7017.26,7017.26,0.065,456.12,7716.64,KS,Net 60
ORD-002066,CUST-00442,2024-04-10,2024-04-10,,Overdue,UPS,61.57,134.43,1478.74,1478.74,0.0625,92.42,1632.73,TX,Due on Receipt
ORD-002067,CUST-00301,2024-04-10,2024-05-10,2024-05-05,Paid,USPS,46.46,137.53,2441.9,2441.9,0.06,146.51,2634.87,KY,Net 30
ORD-002068,CUST-00332,2024-04-11,2024-05-11,2024-04-24,Paid,Amazon Logistics,121.45,467.8,6491.48,6491.48,0.065,421.95,7034.88,AR,Net 30
ORD-002069,CUST-00223,2024-04-11,2024-04-11,2024-05-15,Paid,DHL,84.74,137.52,1148.44,1148.44,0.0445,51.11,1284.29,LA,Due on Receipt
ORD-002070,CUST-00299,2024-04-12,2024-04-12,2024-05-25,Paid,UPS,17.06,23.15,131.8,131.8,0.0575,7.58,156.44,OH,Due on Receipt
ORD-002071,CUST-00098,2024-04-12,2024-04-12,2024-05-01,Paid,FedEx,159.21,334.92,4041.06,4041.06,0.065,262.67,4462.94,AR,Due on Receipt
ORD-002072,CUST-00478,2024-04-12,2024-04-12,2024-05-14,Paid,UPS,103.61,239.52,3476.9,2710.12,0.0475,128.73,3709.24,NC,Due on Receipt
ORD-002073,CUST-00013,2024-04-12,2024-04-12,,Cancelled,UPS,37.08,73.2,1698.42,1698.42,0.053,90.02,1825.52,VA,Due on Receipt
ORD-002074,CUST-00310,2024-04-13,2024-04-13,,Pending,UPS,149.78,354.94,4220.35,4220.35,0.0685,289.09,4659.22,NV,Due on Receipt
ORD-002075,CUST-00253,2024-04-13,2024-04-13,2024-05-21,Paid,DHL,258.77,453.94,7114.91,7114.91,0.07,498.04,7871.72,TN,Due on Receipt
ORD-002076,CUST-00193,2024-04-13,2024-04-13,2024-05-02,Paid,DHL,112.83,188.6,106.6,106.6,0.04,4.26,223.69,NY,Due on Receipt
ORD-002077,CUST-00333,2024-04-13,2024-05-13,2024-05-24,Paid,USPS,15.13,33.11,2003.75,2003.75,0.07,140.26,2159.14,MS,Net 30
ORD-002078,CUST-00458,2024-04-14,2024-05-14,2024-05-09,Paid,UPS,149.6,354.49,4570.04,4570.04,0.065,297.05,5016.69,WA,Net 30
ORD-002079,CUST-00431,2024-04-14,2024-04-14,,Pending,Amazon Logistics,56.41,207.63,3104.45,3104.45,0.06,186.27,3347.13,FL,Due on Receipt
ORD-002080,CUST-00422,2024-04-14,2024-06-13,,Overdue,DHL,154.38,264.15,1939.7,1939.7,0.0625,121.23,2215.31,IL,Net 60
ORD-002081,CUST-00470,2024-04-14,2024-05-14,2024-05-01,Paid,USPS,48.79,145.3,1756.66,1756.66,0.04,70.27,1875.72,AL,Net 30
ORD-002082,CUST-00046,2024-04-14,2024-05-14,,Overdue,USPS,64.51,197.7,2875.6,2875.6,0.0635,182.6,3122.71,CT,Net 30
ORD-002083,CUST-00075,2024-04-14,2024-04-14,2024-04-27,Paid,FedEx,86.35,173.0,2422.78,2422.78,0.0575,139.31,2648.44,OH,Due on Receipt
ORD-002084,CUST-00323,2024-04-14,2024-04-14,,Overdue,USPS,14.25,30.15,1878.63,1878.63,0.0475,89.23,1982.11,NC,Due on Receipt
ORD-002085,CUST-00351,2024-04-15,2024-04-15,,Cancelled,USPS,82.49,257.65,4825.98,4825.98,0.06,289.56,5198.03,FL,Due on Receipt
ORD-002086,CUST-00330,2024-04-15,2024-04-15,,Overdue,FedEx,15.66,15.91,81.57,81.57,0.0575,4.69,101.92,OH,Due on Receipt
ORD-002087,CUST-00181,2024-04-16,2024-06-15,2024-05-20,Paid,DHL,109.75,183.0,1813.2,1813.2,0.066,119.67,2042.62,NJ,Net 60
ORD-002088,CUST-00218,2024-04-16,2024-04-16,2024-04-29,Paid,UPS,45.66,94.66,1897.76,1897.76,0.0725,137.59,2081.01,CA,Due on Receipt
ORD-002089,CUST-00448,2024-04-16,2024-04-16,2024-04-21,Paid,DHL,242.91,425.1,4451.6,4451.6,0.045,200.32,4894.83,SD,Due on Receipt
ORD-002090,CUST-00149,2024-04-16,2024-04-16,2024-04-29,Paid,DHL,126.61,213.65,3166.49,3166.49,0.0,0.0,3293.1,DE,Due on Receipt
ORD-002091,CUST-00304,2024-04-16,2024-04-16,2024-04-29,Paid,DHL,165.51,284.39,2509.34,2509.34,0.0725,181.93,2856.78,CA,Due on Receipt
ORD-002092,CUST-00066,2024-04-17,2024-04-17,2024-05-20,Paid,FedEx,114.29,235.09,5369.73,5369.73,0.06,322.18,5806.2,FL,Due on Receipt
ORD-002093,CUST-00240,2024-04-17,2024-04-17,2024-05-01,Paid,USPS,65.72,201.73,2614.73,1081.17,0.06,64.87,2745.32,MD,Due on Receipt
ORD-002094,CUST-00385,2024-04-17,2024-04-17,,Overdue,DHL,37.18,51.06,489.3,105.91,0.055,5.83,532.31,ME,Due on Receipt
ORD-002095,CUST-00190,2024-04-18,2024-04-18,2024-06-02,Paid,Amazon Logistics,139.74,540.96,5319.47,5319.47,0.065,345.77,5804.98,AR,Due on Receipt
ORD-002096,CUST-00418,2024-04-18,2024-04-18,2024-05-27,Paid,UPS,111.25,258.62,4188.57,2271.62,0.07,159.01,4458.83,MS,Due on Receipt
ORD-002097,CUST-00247,2024-04-18,2024-04-18,2024-05-01,Paid,UPS,130.58,306.96,3464.61,3464.61,0.06,207.88,3803.07,KY,Due on Receipt
ORD-002098,CUST-00165,2024-04-19,2024-04-19,2024-05-26,Paid,UPS,21.93,35.32,61.5,61.5,0.06,3.69,87.12,FL,Due on Receipt
ORD-002099,CUST-00383,2024-04-19,2024-04-19,2024-05-11,Paid,UPS,28.09,50.73,928.72,928.72,0.0475,44.11,1000.92,NC,Due on Receipt
ORD-002100,CUST-00284,2024-04-19,2024-04-19,2024-05-24,Paid,USPS,12.48,24.26,2439.01,304.75,0.0475,14.48,2465.97,NC,Due on Receipt
ORD-002101,CUST-00098,2024-04-19,2024-04-19,2024-05-30,Paid,FedEx,145.88,305.29,1188.56,905.6,0.065,58.86,1393.3,AR,Due on Receipt
ORD-002102,CUST-00331,2024-04-19,2024-04-19,2024-04-23,Paid,FedEx,55.26,103.91,102.16,102.16,0.065,6.64,164.06,WA,Due on Receipt
ORD-002103,CUST-00220,2024-04-19,2024-04-19,2024-05-22,Paid,USPS,33.61,94.71,211.75,211.75,0.04,8.47,253.83,NY,Due on Receipt
ORD-002104,CUST-00047,2024-04-19,2024-04-19,2024-05-02,Paid,USPS,18.43,44.1,1131.96,1131.96,0.0475,53.77,1204.16,NC,Due on Receipt
ORD-002105,CUST-00182,2024-04-19,2024-04-19,2024-05-31,Paid,Amazon Logistics,17.05,50.22,1739.43,1739.43,0.04,69.58,1826.06,NY,Due on Receipt
ORD-002106,CUST-00374,2024-04-20,2024-04-20,2024-04-24,Paid,UPS,93.41,214.02,3622.14,3622.14,0.07,253.55,3969.1,MS,Due on Receipt
ORD-002107,CUST-00018,2024-04-20,2024-04-20,2024-05-24,Paid,UPS,21.8,34.99,3043.28,3043.28,0.04,121.73,3186.81,GA,Due on Receipt
ORD-002108,CUST-00251,2024-04-20,2024-04-20,2024-05-26,Paid,USPS,80.03,249.44,3224.96,509.84,0.0625,31.86,3336.85,TX,Due on Receipt
ORD-002109,CUST-00246,2024-04-20,2024-04-20,2024-05-16,Paid,USPS,136.18,436.6,6810.75,6810.75,0.07,476.75,7423.68,IN,Due on Receipt
ORD-002110,CUST-00473,2024-04-21,2024-04-21,2024-06-05,Paid,Amazon Logistics,24.96,81.84,3432.72,3432.72,0.04,137.31,3594.99,GA,Due on Receipt
ORD-002111,CUST-00367,2024-04-21,2024-04-21,2024-05-16,Paid,FedEx,31.42,50.94,147.24,147.24,0.04225,6.22,184.88,MO,Due on Receipt
ORD-002112,CUST-00312,2024-04-21,2024-04-21,,Cancelled,DHL,73.79,117.62,2152.18,2152.18,0.04,86.09,2312.06,NY,Due on Receipt
ORD-002113,CUST-00044,2024-04-21,2024-04-21,2024-05-14,Paid,FedEx,110.47,226.59,3648.36,3648.36,0.06,218.9,3977.73,ID,Due on Receipt
ORD-002114,CUST-00418,2024-04-21,2024-04-21,2024-05-18,Paid,Amazon Logistics,38.2,134.8,2108.98,2108.98,0.07,147.63,2294.81,MS,Due on Receipt
ORD-002115,CUST-00238,2024-04-21,2024-04-21,2024-04-23,Paid,FedEx,26.05,39.0,2684.28,2684.28,0.06,161.06,2871.39,PA,Due on Receipt
ORD-002116,CUST-00405,2024-04-21,2024-04-21,,Pending,USPS,43.66,128.2,648.8,648.8,0.04,25.95,718.41,NY,Due on Receipt
ORD-002117,CUST-00361,2024-04-21,2024-04-21,2024-05-19,Paid,USPS,94.4,297.32,3559.78,3559.78,0.04,142.39,3796.57,AL,Due on Receipt
ORD-002118,CUST-00028,2024-04-22,2024-05-22,2024-05-08,Paid,USPS,39.94,115.8,506.16,506.16,0.0625,31.64,577.74,MA,Net 30
ORD-002119,CUST-00195,2024-04-22,2024-04-22,,Pending,USPS,156.25,503.49,10491.15,10491.15,0.0725,760.61,11408.01,CA,Due on Receipt
ORD-002120,CUST-00196,2024-04-24,2024-04-24,2024-06-08,Paid,UPS,17.12,23.3,2466.06,2466.06,0.065,160.29,2643.47,KS,Due on Receipt
ORD-002121,CUST-00250,2024-04-24,2024-04-24,2024-05-29,Paid,DHL,14.25,9.36,500.46,500.46,0.0625,31.28,545.99,TX,Due on Receipt
ORD-002122,CUST-00244,2024-04-24,2024-04-24,,Pending,USPS,110.21,350.02,6580.64,6580.64,0.0,0.0,6690.85,AK,Due on Receipt
ORD-002123,CUST-00384,2024-04-24,2024-04-24,2024-05-16,Paid,UPS,131.8,309.99,4874.07,3925.51,0.06,235.53,5241.4,FL,Due on Receipt
ORD-002124,CUST-00265,2024-04-24,2024-04-24,2024-05-22,Paid,UPS,112.14,260.86,2999.32,2999.32,0.0475,142.47,3253.93,NC,Due on Receipt
ORD-002125,CUST-00464,2024-04-24,2024-04-24,2024-04-29,Paid,Amazon Logistics,23.71,76.84,3326.3,3326.3,0.065,216.21,3566.22,KS,Due on Receipt
ORD-002126,CUST-00397,2024-04-25,2024-04-25,2024-05-29,Paid,USPS,57.0,172.65,3148.11,1997.94,0.06,119.88,3324.99,MD,Due on Receipt
ORD-002127,CUST-00209,2024-04-25,2024-04-25,,Pending,USPS,26.19,69.98,1195.08,1195.08,0.0725,86.64,1307.91,CA,Due on Receipt
ORD-002128,CUST-00103,2024-04-26,2024-04-26,2024-05-31,Paid,Amazon Logistics,7.92,13.66,339.39,0.0,0.045,0.0,347.31,OK,Due on Receipt
ORD-002129,CUST-00051,2024-04-26,2024-04-26,,Pending,Amazon Logistics,7.86,13.45,232.59,232.59,0.055,12.79,253.24,NE,Due on Receipt
ORD-002130,CUST-00293,2024-04-26,2024-06-25,2024-05-27,Paid,DHL,36.31,49.47,524.73,524.73,0.0625,32.8,593.84,TX,Net 60
ORD-002131,CUST-00284,2024-04-26,2024-04-26,2024-05-05,Paid,DHL,174.37,300.49,3760.63,3760.63,0.0475,178.63,4113.63,NC,Due on Receipt
ORD-002132,CUST-00195,2024-04-26,2024-04-26,2024-04-27,Paid,USPS,71.65,221.5,3987.19,3767.11,0.0725,273.12,4331.96,CA,Due on Receipt
ORD-002133,CUST-00128,2024-04-27,2024-04-27,2024-05-02,Paid,Amazon Logistics,21.39,67.56,1125.29,1125.29,0.0485,54.58,1201.26,UT,Due on Receipt
ORD-002134,CUST-00001,2024-04-27,2024-04-27,2024-05-16,Paid,FedEx,70.38,137.51,3370.94,3370.94,0.04225,142.42,3583.74,MO,Due on Receipt
ORD-002135,CUST-00029,2024-04-27,2024-05-27,2024-05-28,Paid,USPS,106.42,337.41,4955.16,4955.16,0.065,322.09,5383.67,WA,Net 30
ORD-002136,CUST-00340,2024-04-27,2024-04-27,2024-06-04,Paid,FedEx,131.48,273.28,3425.22,3425.22,0.05,171.26,3727.96,ND,Due on Receipt
ORD-002137,CUST-00210,2024-04-27,2024-04-27,2024-05-25,Paid,DHL,84.23,136.6,3393.9,0.0,0.0575,0.0,3478.13,OH,Due on Receipt
ORD-002138,CUST-00327,2024-04-27,2024-04-27,2024-05-16,Paid,USPS,76.5,237.67,2294.29,2294.29,0.0725,166.34,2537.13,CA,Due on Receipt
ORD-002139,CUST-00349,2024-04-27,2024-04-27,2024-05-10,Paid,FedEx,123.56,255.7,2029.92,2029.92,0.06,121.8,2275.28,PA,Due on Receipt
ORD-002140,CUST-00152,2024-04-27,2024-04-27,2024-05-21,Paid,USPS,57.52,174.4,2022.3,2022.3,0.04,80.89,2160.71,GA,Due on Receipt
ORD-002141,CUST-00156,2024-04-28,2024-04-28,2024-06-11,Paid,UPS,97.4,223.99,2132.31,2132.31,0.0635,135.4,2365.11,CT,Due on Receipt
ORD-002142,CUST-00274,2024-04-28,2024-04-28,2024-05-07,Paid,USPS,20.63,51.44,1719.6,1719.6,0.04,68.78,1809.01,NY,Due on Receipt
ORD-002143,CUST-00200,2024-04-28,2024-04-28,2024-05-28,Paid,FedEx,60.66,115.92,2924.07,1975.51,0.06,118.53,3103.26,IA,Due on Receipt
ORD-002144,CUST-00081,2024-04-28,2024-04-28,2024-05-25,Paid,FedEx,40.29,70.64,123.0,123.0,0.0475,5.84,169.13,NC,Due on Receipt
ORD-002145,CUST-00101,2024-04-29,2024-04-29,2024-05-07,Paid,FedEx,49.49,91.1,1349.1,1349.1,0.0575,77.57,1476.16,OH,Due on Receipt
ORD-002146,CUST-00083,2024-04-29,2024-05-29,,Overdue,FedEx,30.71,49.36,585.24,585.24,0.07,40.97,656.92,RI,Net 30
ORD-002147,CUST-00242,2024-04-29,2024-05-29,2024-05-01,Paid,FedEx,46.59,84.65,1008.39,1008.39,0.0625,63.02,1118.0,IL,Net 30
ORD-002148,CUST-00343,2024-04-29,2024-04-29,2024-05-13,Paid,Amazon Logistics,69.16,258.64,4803.42,4803.42,0.04,192.14,5064.72,NY,Due on Receipt
ORD-002149,CUST-00410,2024-04-29,2024-04-29,,Overdue,USPS,151.36,487.2,9623.99,8266.43,0.056,462.92,10238.27,AZ,Due on Receipt
ORD-002150,CUST-00029,2024-04-30,2024-05-30,2024-06-01,Paid,UPS,72.03,160.58,3432.64,3432.64,0.065,223.12,3727.79,WA,Net 30
ORD-002151,CUST-00480,2024-04-30,2024-04-30,2024-05-26,Paid,FedEx,65.52,126.7,2776.8,2776.8,0.06,166.61,3008.93,PA,Due on Receipt
