item_id,order_id,product_id,quantity,unit_price,unit_cost,line_total,is_taxable
ITEM-004679,ORD-002241,PRD-0061,8,472.66,192.57,3781.28,1
ITEM-004680,ORD-002241,PRD-0005,3,133.48,76.14,400.44,1
ITEM-004681,ORD-002242,PRD-0038,4,277.68,124.47,1110.72,1
ITEM-004682,ORD-002242,PRD-0058,4,188.66,92.85,754.64,1
ITEM-004683,ORD-002243,PRD-0050,3,26.36,10.6,79.08,1
ITEM-004684,ORD-002244,PRD-0008,7,136.15,47.77,953.05,1
ITEM-004685,ORD-002245,PRD-0079,7,447.38,183.13,3131.66,1
ITEM-004686,ORD-002246,PRD-0049,8,181.32,99.28,1450.56,1
ITEM-004687,ORD-002247,PRD-0059,1,339.39,187.07,339.39,0
ITEM-004688,ORD-002247,PRD-0028,7,254.62,148.63,1782.34,1
ITEM-004689,ORD-002248,PRD-0072,4,339.13,128.08,1356.52,1
ITEM-004690,ORD-002248,PRD-0080,1,386.83,172.73,386.83,1
ITEM-004691,ORD-002248,PRD-0076,4,174.91,62.57,699.64,1
ITEM-004692,ORD-002249,PRD-0009,8,300.4,108.18,2403.2,1
ITEM-004693,ORD-002250,PRD-0033,10,95.58,62.65,955.8,1
ITEM-004694,ORD-002250,PRD-0006,10,257.0,129.8,2570.0,1
ITEM-004695,ORD-002250,PRD-0063,9,455.89,189.31,4103.01,1
ITEM-004696,ORD-002251,PRD-0018,7,83.41,46.68,583.87,1
ITEM-004697,ORD-002251,PRD-0041,8,10.66,6.15,85.28,1
ITEM-004698,ORD-002251,PRD-0056,4,182.46,64.25,729.84,1
ITEM-004699,ORD-002252,PRD-0039,4,221.89,106.65,887.56,1
ITEM-004700,ORD-002252,PRD-0001,5,16.36,9.88,81.8,1
ITEM-004701,ORD-002252,PRD-0055,4,143.03,90.89,572.12,1
ITEM-004702,ORD-002252,PRD-0022,9,269.21,94.37,2422.89,1
ITEM-004703,ORD-002252,PRD-0021,9,229.81,118.82,2068.29,1
ITEM-004704,ORD-002253,PRD-0027,6,58.65,25.04,351.9,1
ITEM-004705,ORD-002254,PRD-0009,1,300.4,108.18,300.4,1
ITEM-004706,ORD-002254,PRD-0019,3,224.66,145.09,673.98,1
ITEM-004707,ORD-002255,PRD-0037,6,369.76,191.8,2218.56,1
ITEM-004708,ORD-002255,PRD-0024,1,186.68,112.88,186.68,1
ITEM-004709,ORD-002256,PRD-0040,4,31.44,17.52,125.76,0
ITEM-004710,ORD-002256,PRD-0054,2,15.13,7.76,30.26,1
ITEM-004711,ORD-002256,PRD-0002,4,92.63,43.77,370.52,1
ITEM-004712,ORD-002257,PRD-0063,8,455.89,189.31,3647.12,1
ITEM-004713,ORD-002257,PRD-0065,7,400.0,194.76,2800.0,1
ITEM-004714,ORD-002257,PRD-0053,8,241.86,153.63,1934.88,1
ITEM-004715,ORD-002258,PRD-0020,6,286.25,192.35,1717.5,1
ITEM-004716,ORD-002259,PRD-0051,5,274.88,145.41,1374.4,1
ITEM-004717,ORD-002260,PRD-0060,5,63.73,29.25,318.65,1
ITEM-004718,ORD-002260,PRD-0022,4,269.21,94.37,1076.84,1
ITEM-004719,ORD-002260,PRD-0024,7,186.68,112.88,1306.76,1
ITEM-004720,ORD-002261,PRD-0016,1,383.39,136.31,383.39,0
ITEM-004721,ORD-002261,PRD-0063,3,455.89,189.31,1367.67,1
ITEM-004722,ORD-002261,PRD-0011,10,257.74,110.18,2577.4,1
ITEM-004723,ORD-002262,PRD-0022,6,269.21,94.37,1615.26,1
ITEM-004724,ORD-002262,PRD-0030,1,232.59,82.94,232.59,1
ITEM-004725,ORD-002263,PRD-0054,8,15.13,7.76,121.04,1
ITEM-004726,ORD-002264,PRD-0037,6,369.76,191.8,2218.56,1
ITEM-004727,ORD-002264,PRD-0048,2,249.37,165.35,498.74,1
ITEM-004728,ORD-002264,PRD-0068,8,66.43,33.98,531.44,1
ITEM-004729,ORD-002265,PRD-0030,3,232.59,82.94,697.77,1
ITEM-004730,ORD-002265,PRD-0074,10,281.58,183.0,2815.8,1
ITEM-004731,ORD-002265,PRD-0023,2,292.62,142.19,585.24,1
ITEM-004732,ORD-002266,PRD-0078,3,119.55,65.24,358.65,1
ITEM-004733,ORD-002266,PRD-0024,3,186.68,112.88,560.04,1
ITEM-004734,ORD-002266,PRD-0050,2,26.36,10.6,52.72,1
ITEM-004735,ORD-002267,PRD-0052,2,189.21,97.29,378.42,1
ITEM-004736,ORD-002267,PRD-0003,6,105.82,70.64,634.92,1
ITEM-004737,ORD-002268,PRD-0030,8,232.59,82.94,1860.72,1
ITEM-004738,ORD-002268,PRD-0026,2,273.09,111.39,546.18,1
ITEM-004739,ORD-002269,PRD-0059,8,339.39,187.07,2715.12,0
ITEM-004740,ORD-002269,PRD-0068,8,66.43,33.98,531.44,1
ITEM-004741,ORD-002270,PRD-0038,10,277.68,124.47,2776.8,1
ITEM-004742,ORD-002271,PRD-0061,5,472.66,192.57,2363.3,1
ITEM-004743,ORD-002272,PRD-0022,3,269.21,94.37,807.63,1
ITEM-004744,ORD-002272,PRD-0036,1,202.23,127.8,202.23,1
ITEM-004745,ORD-002272,PRD-0025,3,84.36,58.95,253.08,1
ITEM-004746,ORD-002273,PRD-0031,9,135.64,66.17,1220.76,0
ITEM-004747,ORD-002273,PRD-0041,8,10.66,6.15,85.28,1
ITEM-004748,ORD-002274,PRD-0045,5,52.93,34.71,264.65,1
ITEM-004749,ORD-002275,PRD-0026,6,273.09,111.39,1638.54,1
ITEM-004750,ORD-002276,PRD-0072,1,339.13,128.08,339.13,1
ITEM-004751,ORD-002276,PRD-0061,4,472.66,192.57,1890.64,1
ITEM-004752,ORD-002276,PRD-0002,1,92.63,43.77,92.63,1
ITEM-004753,ORD-002277,PRD-0068,4,66.43,33.98,265.72,1
ITEM-004754,ORD-002277,PRD-0037,5,369.76,191.8,1848.8,1
ITEM-004755,ORD-002277,PRD-0023,7,292.62,142.19,2048.34,1
ITEM-004756,ORD-002278,PRD-0046,2,291.65,193.12,583.3,1
ITEM-004757,ORD-002279,PRD-0038,9,277.68,124.47,2499.12,1
ITEM-004758,ORD-002279,PRD-0006,2,257.0,129.8,514.0,1
ITEM-004759,ORD-002280,PRD-0051,3,274.88,145.41,824.64,1
ITEM-004760,ORD-002280,PRD-0050,8,26.36,10.6,210.88,1
ITEM-004761,ORD-002280,PRD-0039,3,221.89,106.65,665.67,1
ITEM-004762,ORD-002281,PRD-0036,2,202.23,127.8,404.46,1
ITEM-004763,ORD-002281,PRD-0066,4,227.48,102.18,909.92,1
ITEM-004764,ORD-002281,PRD-0002,4,92.63,43.77,370.52,1
ITEM-004765,ORD-002282,PRD-0041,3,10.66,6.15,31.98,1
ITEM-004766,ORD-002282,PRD-0059,3,339.39,187.07,1018.17,0
ITEM-004767,ORD-002283,PRD-0020,3,286.25,192.35,858.75,1
ITEM-004768,ORD-002283,PRD-0030,6,232.59,82.94,1395.54,1
ITEM-004769,ORD-002284,PRD-0002,4,92.63,43.77,370.52,1
ITEM-004770,ORD-002284,PRD-0024,2,186.68,112.88,373.36,1
ITEM-004771,ORD-002285,PRD-0065,7,400.0,194.76,2800.0,1
ITEM-004772,ORD-002285,PRD-0016,4,383.39,136.31,1533.56,0
ITEM-004773,ORD-002285,PRD-0045,7,52.93,34.71,370.51,1
ITEM-004774,ORD-002286,PRD-0002,2,92.63,43.77,185.26,1
ITEM-004775,ORD-002286,PRD-0018,8,83.41,46.68,667.28,1
ITEM-004776,ORD-002287,PRD-0030,9,232.59,82.94,2093.31,1
ITEM-004777,ORD-002287,PRD-0017,10,339.58,185.04,3395.8,1
ITEM-004778,ORD-002288,PRD-0058,1,188.66,92.85,188.66,1
ITEM-004779,ORD-002289,PRD-0080,2,386.83,172.73,773.66,1
ITEM-004780,ORD-002290,PRD-0056,7,182.46,64.25,1277.22,1
ITEM-004781,ORD-002290,PRD-0059,4,339.39,187.07,1357.56,0
ITEM-004782,ORD-002291,PRD-0050,1,26.36,10.6,26.36,1
ITEM-004783,ORD-002291,PRD-0010,9,485.42,190.99,4368.78,1
ITEM-004784,ORD-002291,PRD-0039,10,221.89,106.65,2218.9,1
ITEM-004785,ORD-002291,PRD-0030,6,232.59,82.94,1395.54,1
ITEM-004786,ORD-002292,PRD-0066,6,227.48,102.18,1364.88,1
ITEM-004787,ORD-002293,PRD-0061,2,472.66,192.57,945.32,1
ITEM-004788,ORD-002293,PRD-0068,10,66.43,33.98,664.3,1
ITEM-004789,ORD-002294,PRD-0034,5,250.82,118.1,1254.1,1
ITEM-004790,ORD-002295,PRD-0006,7,257.0,129.8,1799.0,1
ITEM-004791,ORD-002296,PRD-0009,3,300.4,108.18,901.2,1
ITEM-004792,ORD-002297,PRD-0009,8,300.4,108.18,2403.2,1
ITEM-004793,ORD-002298,PRD-0070,9,443.08,174.59,3987.72,1
ITEM-004794,ORD-002298,PRD-0063,7,455.89,189.31,3191.23,1
ITEM-004795,ORD-002299,PRD-0062,2,81.57,40.39,163.14,1
ITEM-004796,ORD-002300,PRD-0016,8,383.39,136.31,3067.12,0
ITEM-004797,ORD-002301,PRD-0040,8,31.44,17.52,251.52,0
ITEM-004798,ORD-002302,PRD-0025,9,84.36,58.95,759.24,1
ITEM-004799,ORD-002303,PRD-0027,3,58.65,25.04,175.95,1
ITEM-004800,ORD-002304,PRD-0040,5,31.44,17.52,157.2,0
ITEM-004801,ORD-002304,PRD-0022,5,269.21,94.37,1346.05,1
ITEM-004802,ORD-002304,PRD-0035,7,170.14,70.36,1190.98,1
ITEM-004803,ORD-002304,PRD-0038,7,277.68,124.47,1943.76,1
ITEM-004804,ORD-002304,PRD-0066,3,227.48,102.18,682.44,1
ITEM-004805,ORD-002305,PRD-0041,5,10.66,6.15,53.3,1
ITEM-004806,ORD-002306,PRD-0076,2,174.91,62.57,349.82,1
ITEM-004807,ORD-002306,PRD-0043,5,199.75,130.34,998.75,1
ITEM-004808,ORD-002307,PRD-0044,4,30.25,20.97,121.0,1
ITEM-004809,ORD-002308,PRD-0028,7,254.62,148.63,1782.34,1
ITEM-004810,ORD-002308,PRD-0040,4,31.44,17.52,125.76,0
ITEM-004811,ORD-002309,PRD-0026,7,273.09,111.39,1911.63,1
ITEM-004812,ORD-002309,PRD-0002,6,92.63,43.77,555.78,1
ITEM-004813,ORD-002309,PRD-0020,7,286.25,192.35,2003.75,1
ITEM-004814,ORD-002310,PRD-0062,8,81.57,40.39,652.56,1
ITEM-004815,ORD-002310,PRD-0009,1,300.4,108.18,300.4,1
ITEM-004816,ORD-002311,PRD-0021,4,229.81,118.82,919.24,1
ITEM-004817,ORD-002311,PRD-0004,1,315.28,125.61,315.28,1
ITEM-004818,ORD-002311,PRD-0072,1,339.13,128.08,339.13,1
ITEM-004819,ORD-002312,PRD-0038,4,277.68,124.47,1110.72,1
ITEM-004820,ORD-002312,PRD-0065,7,400.0,194.76,2800.0,1
ITEM-004821,ORD-002313,PRD-0078,3,119.55,65.24,358.65,1
ITEM-004822,ORD-002313,PRD-0036,3,202.23,127.8,606.69,1
ITEM-004823,ORD-002314,PRD-0079,1,447.38,183.13,447.38,1
ITEM-004824,ORD-002315,PRD-0064,1,134.91,85.58,134.91,1
ITEM-004825,ORD-002316,PRD-0039,3,221.89,106.65,665.67,1
ITEM-004826,ORD-002316,PRD-0033,10,95.58,62.65,955.8,1
ITEM-004827,ORD-002316,PRD-0029,2,304.75,164.23,609.5,1
ITEM-004828,ORD-002316,PRD-0079,2,447.38,183.13,894.76,1
ITEM-004829,ORD-002317,PRD-0023,5,292.62,142.19,1463.1,1
ITEM-004830,ORD-002317,PRD-0040,8,31.44,17.52,251.52,0
ITEM-004831,ORD-002318,PRD-0035,2,170.14,70.36,340.28,1
ITEM-004832,ORD-002319,PRD-0013,1,90.56,46.3,90.56,1
ITEM-004833,ORD-002319,PRD-0064,8,134.91,85.58,1079.28,1
ITEM-004834,ORD-002319,PRD-0030,6,232.59,82.94,1395.54,1
ITEM-004835,ORD-002319,PRD-0079,8,447.38,183.13,3579.04,1
ITEM-004836,ORD-002320,PRD-0018,9,83.41,46.68,750.69,1
ITEM-004837,ORD-002320,PRD-0065,5,400.0,194.76,2000.0,1
ITEM-004838,ORD-002320,PRD-0048,10,249.37,165.35,2493.7,1
ITEM-004839,ORD-002321,PRD-0065,10,400.0,194.76,4000.0,1
ITEM-004840,ORD-002321,PRD-0076,1,174.91,62.57,174.91,1
ITEM-004841,ORD-002322,PRD-0045,8,52.93,34.71,423.44,1
ITEM-004842,ORD-002323,PRD-0078,7,119.55,65.24,836.85,1
ITEM-004843,ORD-002323,PRD-0021,6,229.81,118.82,1378.86,1
ITEM-004844,ORD-002324,PRD-0030,10,232.59,82.94,2325.9,1
ITEM-004845,ORD-002325,PRD-0022,1,269.21,94.37,269.21,1
ITEM-004846,ORD-002325,PRD-0058,7,188.66,92.85,1320.62,1
ITEM-004847,ORD-002325,PRD-0018,2,83.41,46.68,166.82,1
ITEM-004848,ORD-002325,PRD-0002,8,92.63,43.77,741.04,1
ITEM-004849,ORD-002326,PRD-0021,6,229.81,118.82,1378.86,1
ITEM-004850,ORD-002326,PRD-0071,7,296.43,140.08,2075.01,1
ITEM-004851,ORD-002327,PRD-0014,2,193.27,119.72,386.54,1
ITEM-004852,ORD-002328,PRD-0020,6,286.25,192.35,1717.5,1
ITEM-004853,ORD-002328,PRD-0013,6,90.56,46.3,543.36,1
ITEM-004854,ORD-002328,PRD-0030,8,232.59,82.94,1860.72,1
ITEM-004855,ORD-002328,PRD-0048,3,249.37,165.35,748.11,1
ITEM-004856,ORD-002328,PRD-0036,7,202.23,127.8,1415.61,1
ITEM-004857,ORD-002329,PRD-0061,4,472.66,192.57,1890.64,1
ITEM-004858,ORD-002329,PRD-0065,8,400.0,194.76,3200.0,1
ITEM-004859,ORD-002330,PRD-0067,4,287.56,173.49,1150.24,1
ITEM-004860,ORD-002330,PRD-0066,9,227.48,102.18,2047.32,1
ITEM-004861,ORD-002331,PRD-0046,1,291.65,193.12,291.65,1
ITEM-004862,ORD-002331,PRD-0074,7,281.58,183.0,1971.06,1
ITEM-004863,ORD-002331,PRD-0039,9,221.89,106.65,1997.01,1
ITEM-004864,ORD-002331,PRD-0060,3,63.73,29.25,191.19,1
ITEM-004865,ORD-002332,PRD-0046,1,291.65,193.12,291.65,1
ITEM-004866,ORD-002333,PRD-0046,4,291.65,193.12,1166.6,1
ITEM-004867,ORD-002333,PRD-0044,3,30.25,20.97,90.75,1
ITEM-004868,ORD-002334,PRD-0073,4,268.28,160.25,1073.12,1
ITEM-004869,ORD-002334,PRD-0055,7,143.03,90.89,1001.21,1
ITEM-004870,ORD-002334,PRD-0072,2,339.13,128.08,678.26,1
ITEM-004871,ORD-002334,PRD-0022,4,269.21,94.37,1076.84,1
ITEM-004872,ORD-002334,PRD-0056,2,182.46,64.25,364.92,1
ITEM-004873,ORD-002335,PRD-0025,10,84.36,58.95,843.6,1
ITEM-004874,ORD-002336,PRD-0036,10,202.23,127.8,2022.3,1
ITEM-004875,ORD-002337,PRD-0071,6,296.43,140.08,1778.58,1
ITEM-004876,ORD-002338,PRD-0001,4,16.36,9.88,65.44,1
ITEM-004877,ORD-002339,PRD-0079,4,447.38,183.13,1789.52,1
ITEM-004878,ORD-002339,PRD-0028,10,254.62,148.63,2546.2,1
ITEM-004879,ORD-002339,PRD-0075,10,251.02,119.58,2510.2,1
ITEM-004880,ORD-002340,PRD-0077,8,329.79,160.78,2638.32,1
ITEM-004881,ORD-002341,PRD-0021,6,229.81,118.82,1378.86,1
ITEM-004882,ORD-002342,PRD-0049,10,181.32,99.28,1813.2,1
ITEM-004883,ORD-002343,PRD-0052,2,189.21,97.29,378.42,1
ITEM-004884,ORD-002343,PRD-0076,5,174.91,62.57,874.55,1
ITEM-004885,ORD-002343,PRD-0078,8,119.55,65.24,956.4,1
ITEM-004886,ORD-002343,PRD-0027,7,58.65,25.04,410.55,1
ITEM-004887,ORD-002344,PRD-0054,4,15.13,7.76,60.52,1
ITEM-004888,ORD-002344,PRD-0023,7,292.62,142.19,2048.34,1
ITEM-004889,ORD-002344,PRD-0056,1,182.46,64.25,182.46,1
ITEM-004890,ORD-002344,PRD-0012,2,283.07,189.66,566.14,1
ITEM-004891,ORD-002344,PRD-0034,9,250.82,118.1,2257.38,1
ITEM-004892,ORD-002345,PRD-0021,5,229.81,118.82,1149.05,1
ITEM-004893,ORD-002346,PRD-0002,6,92.63,43.77,555.78,1
ITEM-004894,ORD-002346,PRD-0029,4,304.75,164.23,1219.0,1
ITEM-004895,ORD-002347,PRD-0039,10,221.89,106.65,2218.9,1
ITEM-004896,ORD-002347,PRD-0037,4,369.76,191.8,1479.04,1
ITEM-004897,ORD-002347,PRD-0048,1,249.37,165.35,249.37,1
ITEM-004898,ORD-002348,PRD-0076,6,174.91,62.57,1049.46,1
ITEM-004899,ORD-002348,PRD-0063,10,455.89,189.31,4558.9,1
ITEM-004900,ORD-002349,PRD-0009,6,300.4,108.18,1802.4,1
ITEM-004901,ORD-002349,PRD-0004,10,315.28,125.61,3152.8,1
ITEM-004902,ORD-002350,PRD-0032,1,237.14,135.77,237.14,0
ITEM-004903,ORD-002351,PRD-0068,2,66.43,33.98,132.86,1
ITEM-004904,ORD-002352,PRD-0028,6,254.62,148.63,1527.72,1
ITEM-004905,ORD-002352,PRD-0044,2,30.25,20.97,60.5,1
ITEM-004906,ORD-002352,PRD-0038,7,277.68,124.47,1943.76,1
ITEM-004907,ORD-002352,PRD-0058,7,188.66,92.85,1320.62,1
ITEM-004908,ORD-002353,PRD-0048,10,249.37,165.35,2493.7,1
ITEM-004909,ORD-002354,PRD-0008,8,136.15,47.77,1089.2,1
ITEM-004910,ORD-002354,PRD-0066,3,227.48,102.18,682.44,1
ITEM-004911,ORD-002355,PRD-0019,5,224.66,145.09,1123.3,1
ITEM-004912,ORD-002356,PRD-0029,3,304.75,164.23,914.25,1
ITEM-004913,ORD-002356,PRD-0059,5,339.39,187.07,1696.95,0
ITEM-004914,ORD-002357,PRD-0035,4,170.14,70.36,680.56,1
ITEM-004915,ORD-002357,PRD-0067,1,287.56,173.49,287.56,1
ITEM-004916,ORD-002357,PRD-0012,7,283.07,189.66,1981.49,1
ITEM-004917,ORD-002358,PRD-0026,6,273.09,111.39,1638.54,1
ITEM-004918,ORD-002359,PRD-0032,5,237.14,135.77,1185.7,0
ITEM-004919,ORD-002359,PRD-0064,5,134.91,85.58,674.55,1
ITEM-004920,ORD-002360,PRD-0030,5,232.59,82.94,1162.95,1
ITEM-004921,ORD-002360,PRD-0059,3,339.39,187.07,1018.17,0
ITEM-004922,ORD-002360,PRD-0065,1,400.0,194.76,400.0,1
ITEM-004923,ORD-002360,PRD-0029,3,304.75,164.23,914.25,1
ITEM-004924,ORD-002360,PRD-0038,5,277.68,124.47,1388.4,1
ITEM-004925,ORD-002361,PRD-0048,8,249.37,165.35,1994.96,1
ITEM-004926,ORD-002361,PRD-0047,7,386.76,155.63,2707.32,1
ITEM-004927,ORD-002362,PRD-0040,7,31.44,17.52,220.08,0
ITEM-004928,ORD-002362,PRD-0070,2,443.08,174.59,886.16,1
ITEM-004929,ORD-002362,PRD-0034,6,250.82,118.1,1504.92,1
ITEM-004930,ORD-002363,PRD-0071,5,296.43,140.08,1482.15,1
ITEM-004931,ORD-002363,PRD-0073,2,268.28,160.25,536.56,1
ITEM-004932,ORD-002363,PRD-0049,5,181.32,99.28,906.6,1
ITEM-004933,ORD-002364,PRD-0048,2,249.37,165.35,498.74,1
ITEM-004934,ORD-002364,PRD-0009,4,300.4,108.18,1201.6,1
ITEM-004935,ORD-002365,PRD-0057,3,133.74,64.55,401.22,1
ITEM-004936,ORD-002365,PRD-0053,5,241.86,153.63,1209.3,1
ITEM-004937,ORD-002365,PRD-0041,6,10.66,6.15,63.96,1
ITEM-004938,ORD-002366,PRD-0042,3,18.3,10.66,54.9,1
ITEM-004939,ORD-002366,PRD-0007,7,141.01,66.36,987.07,1
ITEM-004940,ORD-002366,PRD-0003,2,105.82,70.64,211.64,1
ITEM-004941,ORD-002366,PRD-0025,2,84.36,58.95,168.72,1
ITEM-004942,ORD-002367,PRD-0010,5,485.42,190.99,2427.1,1
ITEM-004943,ORD-002368,PRD-0050,3,26.36,10.6,79.08,1
ITEM-004944,ORD-002369,PRD-0040,10,31.44,17.52,314.4,0
ITEM-004945,ORD-002370,PRD-0019,10,224.66,145.09,2246.6,1
ITEM-004946,ORD-002370,PRD-0009,6,300.4,108.18,1802.4,1
ITEM-004947,ORD-002370,PRD-0002,4,92.63,43.77,370.52,1
ITEM-004948,ORD-002371,PRD-0032,2,237.14,135.77,474.28,0
ITEM-004949,ORD-002371,PRD-0029,2,304.75,164.23,609.5,1
ITEM-004950,ORD-002372,PRD-0079,1,447.38,183.13,447.38,1
ITEM-004951,ORD-002373,PRD-0045,5,52.93,34.71,264.65,1
ITEM-004952,ORD-002374,PRD-0022,3,269.21,94.37,807.63,1
ITEM-004953,ORD-002375,PRD-0028,5,254.62,148.63,1273.1,1
ITEM-004954,ORD-002376,PRD-0034,4,250.82,118.1,1003.28,1
ITEM-004955,ORD-002377,PRD-0045,9,52.93,34.71,476.37,1
ITEM-004956,ORD-002378,PRD-0038,1,277.68,124.47,277.68,1
ITEM-004957,ORD-002379,PRD-0005,5,133.48,76.14,667.4,1
ITEM-004958,ORD-002379,PRD-0061,3,472.66,192.57,1417.98,1
ITEM-004959,ORD-002379,PRD-0065,5,400.0,194.76,2000.0,1
ITEM-004960,ORD-002380,PRD-0026,3,273.09,111.39,819.27,1
ITEM-004961,ORD-002380,PRD-0014,9,193.27,119.72,1739.43,1
ITEM-004962,ORD-002380,PRD-0032,6,237.14,135.77,1422.84,0
ITEM-004963,ORD-002380,PRD-0056,6,182.46,64.25,1094.76,1
ITEM-004964,ORD-002381,PRD-0035,1,170.14,70.36,170.14,1
ITEM-004965,ORD-002382,PRD-0057,9,133.74,64.55,1203.66,1
ITEM-004966,ORD-002382,PRD-0062,9,81.57,40.39,734.13,1
ITEM-004967,ORD-002382,PRD-0009,10,300.4,108.18,3004.0,1
ITEM-004968,ORD-002383,PRD-0010,8,485.42,190.99,3883.36,1
ITEM-004969,ORD-002383,PRD-0061,1,472.66,192.57,472.66,1
ITEM-004970,ORD-002383,PRD-0070,4,443.08,174.59,1772.32,1
ITEM-004971,ORD-002383,PRD-0057,10,133.74,64.55,1337.4,1
ITEM-004972,ORD-002383,PRD-0041,7,10.66,6.15,74.62,1
ITEM-004973,ORD-002384,PRD-0042,10,18.3,10.66,183.0,1
ITEM-004974,ORD-002385,PRD-0053,8,241.86,153.63,1934.88,1
ITEM-004975,ORD-002386,PRD-0043,10,199.75,130.34,1997.5,1
ITEM-004976,ORD-002387,PRD-0051,8,274.88,145.41,2199.04,1
ITEM-004977,ORD-002387,PRD-0011,4,257.74,110.18,1030.96,1
ITEM-004978,ORD-002388,PRD-0064,7,134.91,85.58,944.37,1
ITEM-004979,ORD-002388,PRD-0003,7,105.82,70.64,740.74,1
ITEM-004980,ORD-002389,PRD-0042,10,18.3,10.66,183.0,1
ITEM-004981,ORD-002389,PRD-0022,10,269.21,94.37,2692.1,1
ITEM-004982,ORD-002390,PRD-0066,8,227.48,102.18,1819.84,1
ITEM-004983,ORD-002390,PRD-0029,1,304.75,164.23,304.75,1
ITEM-004984,ORD-002390,PRD-0041,7,10.66,6.15,74.62,1
ITEM-004985,ORD-002391,PRD-0016,8,383.39,136.31,3067.12,0
ITEM-004986,ORD-002392,PRD-0037,9,369.76,191.8,3327.84,1
ITEM-004987,ORD-002392,PRD-0015,5,82.67,30.8,413.35,1
ITEM-004988,ORD-002392,PRD-0060,8,63.73,29.25,509.84,1
ITEM-004989,ORD-002393,PRD-0067,7,287.56,173.49,2012.92,1
ITEM-004990,ORD-002393,PRD-0053,7,241.86,153.63,1693.02,1
ITEM-004991,ORD-002393,PRD-0013,6,90.56,46.3,543.36,1
ITEM-004992,ORD-002394,PRD-0061,7,472.66,192.57,3308.62,1
ITEM-004993,ORD-002394,PRD-0078,1,119.55,65.24,119.55,1
ITEM-004994,ORD-002394,PRD-0035,2,170.14,70.36,340.28,1
ITEM-004995,ORD-002395,PRD-0056,3,182.46,64.25,547.38,1
ITEM-004996,ORD-002396,PRD-0038,6,277.68,124.47,1666.08,1
ITEM-004997,ORD-002396,PRD-0065,10,400.0,194.76,4000.0,1
ITEM-004998,ORD-002396,PRD-0054,7,15.13,7.76,105.91,1
ITEM-004999,ORD-002396,PRD-0028,10,254.62,148.63,2546.2,1
ITEM-005000,ORD-002396,PRD-0067,9,287.56,173.49,2588.04,1
ITEM-005001,ORD-002397,PRD-0050,5,26.36,10.6,131.8,1
ITEM-005002,ORD-002397,PRD-0056,6,182.46,64.25,1094.76,1
ITEM-005003,ORD-002397,PRD-0065,1,400.0,194.76,400.0,1
ITEM-005004,ORD-002397,PRD-0033,6,95.58,62.65,573.48,1
ITEM-005005,ORD-002397,PRD-0004,7,315.28,125.61,2206.96,1
ITEM-005006,ORD-002398,PRD-0036,4,202.23,127.8,808.92,1
ITEM-005007,ORD-002398,PRD-0053,8,241.86,153.63,1934.88,1
ITEM-005008,ORD-002399,PRD-0019,5,224.66,145.09,1123.3,1
ITEM-005009,ORD-002400,PRD-0044,9,30.25,20.97,272.25,1
ITEM-005010,ORD-002400,PRD-0053,10,241.86,153.63,2418.6,1
ITEM-005011,ORD-002401,PRD-0043,1,199.75,130.34,199.75,1
ITEM-005012,ORD-002402,PRD-0017,4,339.58,185.04,1358.32,1
ITEM-005013,ORD-002402,PRD-0055,9,143.03,90.89,1287.27,1
ITEM-005014,ORD-002402,PRD-0060,6,63.73,29.25,382.38,1
ITEM-005015,ORD-002402,PRD-0003,8,105.82,70.64,846.56,1
ITEM-005016,ORD-002403,PRD-0004,5,315.28,125.61,1576.4,1
ITEM-005017,ORD-002403,PRD-0018,9,83.41,46.68,750.69,1
ITEM-005018,ORD-002403,PRD-0021,2,229.81,118.82,459.62,1
ITEM-005019,ORD-002403,PRD-0028,7,254.62,148.63,1782.34,1
ITEM-005020,ORD-002404,PRD-0033,7,95.58,62.65,669.06,1
ITEM-005021,ORD-002404,PRD-0016,9,383.39,136.31,3450.51,0
ITEM-005022,ORD-002405,PRD-0029,4,304.75,164.23,1219.0,1
ITEM-005023,ORD-002405,PRD-0053,1,241.86,153.63,241.86,1
ITEM-005024,ORD-002406,PRD-0004,3,315.28,125.61,945.84,1
ITEM-005025,ORD-002406,PRD-0026,8,273.09,111.39,2184.72,1
ITEM-005026,ORD-002406,PRD-0047,9,386.76,155.63,3480.84,1
ITEM-005027,ORD-002406,PRD-0005,10,133.48,76.14,1334.8,1
ITEM-005028,ORD-002407,PRD-0008,10,136.15,47.77,1361.5,1
ITEM-005029,ORD-002407,PRD-0070,4,443.08,174.59,1772.32,1
ITEM-005030,ORD-002407,PRD-0045,1,52.93,34.71,52.93,1
ITEM-005031,ORD-002407,PRD-0032,5,237.14,135.77,1185.7,0
ITEM-005032,ORD-002407,PRD-0016,9,383.39,136.31,3450.51,0
ITEM-005033,ORD-002408,PRD-0012,8,283.07,189.66,2264.56,1
ITEM-005034,ORD-002408,PRD-0015,8,82.67,30.8,661.36,1
ITEM-005035,ORD-002408,PRD-0072,6,339.13,128.08,2034.78,1
ITEM-005036,ORD-002408,PRD-0068,9,66.43,33.98,597.87,1
ITEM-005037,ORD-002409,PRD-0068,4,66.43,33.98,265.72,1
ITEM-005038,ORD-002410,PRD-0032,4,237.14,135.77,948.56,0
ITEM-005039,ORD-002411,PRD-0049,4,181.32,99.28,725.28,1
ITEM-005040,ORD-002411,PRD-0018,10,83.41,46.68,834.1,1
