entry_id,date,account_code,account_name,debit,credit,reference,description
JE-0006349,2024-01-03,4000,Product Sales,0.0,4374.92,ORD-001675,Order revenue
JE-0006350,2024-01-03,5000,Cost of Goods Sold,2605.71,0.0,ORD-001675,Order COGS
JE-0006351,2024-01-03,4100,Shipping Revenue,0.0,161.99,ORD-001675,Shipping charged to customer
JE-0006352,2024-01-03,2100,Sales Tax Payable,0.0,262.5,ORD-001675,Sales tax collected
JE-0006353,2024-01-03,4000,Product Sales,0.0,5730.42,ORD-001676,Order revenue
JE-0006354,2024-01-03,5000,Cost of Goods Sold,2962.7,0.0,ORD-001676,Order COGS
JE-0006355,2024-01-03,4100,Shipping Revenue,0.0,176.22,ORD-001676,Shipping charged to customer
JE-0006356,2024-01-03,2100,Sales Tax Payable,0.0,372.48,ORD-001676,Sales tax collected
JE-0006357,2024-01-04,4000,Product Sales,0.0,3307.66,ORD-001677,Order revenue
JE-0006358,2024-01-04,5000,Cost of Goods Sold,1770.78,0.0,ORD-001677,Order COGS
JE-0006359,2024-01-04,4100,Shipping Revenue,0.0,88.75,ORD-001677,Shipping charged to customer
JE-0006360,2024-01-04,2100,Sales Tax Payable,0.0,190.19,ORD-001677,Sales tax collected
JE-0006361,2024-01-04,4000,Product Sales,0.0,1518.74,ORD-001678,Order revenue
JE-0006362,2024-01-04,5000,Cost of Goods Sold,939.37,0.0,ORD-001678,Order COGS
JE-0006363,2024-01-04,4100,Shipping Revenue,0.0,70.65,ORD-001678,Shipping charged to customer
JE-0006364,2024-01-04,2100,Sales Tax Payable,0.0,68.34,ORD-001678,Sales tax collected
JE-0006365,2024-01-05,4000,Product Sales,0.0,1329.24,ORD-001680,Order revenue
JE-0006366,2024-01-05,5000,Cost of Goods Sold,523.77,0.0,ORD-001680,Order COGS
JE-0006367,2024-01-05,4100,Shipping Revenue,0.0,23.43,ORD-001680,Shipping charged to customer
JE-0006368,2024-01-05,2100,Sales Tax Payable,0.0,76.43,ORD-001680,Sales tax collected
JE-0006369,2024-01-05,4000,Product Sales,0.0,4094.73,ORD-001681,Order revenue
JE-0006370,2024-01-05,5000,Cost of Goods Sold,2230.88,0.0,ORD-001681,Order COGS
JE-0006371,2024-01-05,4100,Shipping Revenue,0.0,196.25,ORD-001681,Shipping charged to customer
JE-0006372,2024-01-05,2100,Sales Tax Payable,0.0,235.45,ORD-001681,Sales tax collected
JE-0006373,2024-01-05,4000,Product Sales,0.0,3838.23,ORD-001682,Order revenue
JE-0006374,2024-01-05,5000,Cost of Goods Sold,2008.76,0.0,ORD-001682,Order COGS
JE-0006375,2024-01-05,4100,Shipping Revenue,0.0,98.95,ORD-001682,Shipping charged to customer
JE-0006376,2024-01-05,2100,Sales Tax Payable,0.0,249.48,ORD-001682,Sales tax collected
JE-0006377,2024-01-07,4000,Product Sales,0.0,1669.01,ORD-001683,Order revenue
JE-0006378,2024-01-07,5000,Cost of Goods Sold,726.49,0.0,ORD-001683,Order COGS
JE-0006379,2024-01-07,4100,Shipping Revenue,0.0,69.91,ORD-001683,Shipping charged to customer
JE-0006380,2024-01-07,2100,Sales Tax Payable,0.0,104.31,ORD-001683,Sales tax collected
JE-0006381,2024-01-07,4000,Product Sales,0.0,1492.13,ORD-001684,Order revenue
JE-0006382,2024-01-07,5000,Cost of Goods Sold,946.69,0.0,ORD-001684,Order COGS
JE-0006383,2024-01-07,4100,Shipping Revenue,0.0,50.12,ORD-001684,Shipping charged to customer
JE-0006384,2024-01-07,2100,Sales Tax Payable,0.0,66.4,ORD-001684,Sales tax collected
JE-0006385,2024-01-07,4000,Product Sales,0.0,4551.17,ORD-001685,Order revenue
JE-0006386,2024-01-07,5000,Cost of Goods Sold,2373.9,0.0,ORD-001685,Order COGS
JE-0006387,2024-01-07,4100,Shipping Revenue,0.0,38.38,ORD-001685,Shipping charged to customer
JE-0006388,2024-01-07,2100,Sales Tax Payable,0.0,273.07,ORD-001685,Sales tax collected
JE-0006389,2024-01-07,4000,Product Sales,0.0,300.4,ORD-001686,Order revenue
JE-0006390,2024-01-07,5000,Cost of Goods Sold,108.18,0.0,ORD-001686,Order COGS
JE-0006391,2024-01-07,4100,Shipping Revenue,0.0,18.19,ORD-001686,Shipping charged to customer
JE-0006392,2024-01-07,2100,Sales Tax Payable,0.0,17.27,ORD-001686,Sales tax collected
JE-0006393,2024-01-07,4000,Product Sales,0.0,2036.46,ORD-001687,Order revenue
JE-0006394,2024-01-07,5000,Cost of Goods Sold,908.28,0.0,ORD-001687,Order COGS
JE-0006395,2024-01-07,4100,Shipping Revenue,0.0,43.84,ORD-001687,Shipping charged to customer
JE-0006396,2024-01-07,2100,Sales Tax Payable,0.0,96.73,ORD-001687,Sales tax collected
JE-0006397,2024-01-08,4000,Product Sales,0.0,1332.86,ORD-001688,Order revenue
JE-0006398,2024-01-08,5000,Cost of Goods Sold,661.7,0.0,ORD-001688,Order COGS
JE-0006399,2024-01-08,4100,Shipping Revenue,0.0,111.4,ORD-001688,Shipping charged to customer
JE-0006400,2024-01-08,2100,Sales Tax Payable,0.0,83.3,ORD-001688,Sales tax collected
JE-0006401,2024-01-08,4000,Product Sales,0.0,7930.98,ORD-001689,Order revenue
JE-0006402,2024-01-08,5000,Cost of Goods Sold,3582.62,0.0,ORD-001689,Order COGS
JE-0006403,2024-01-08,4100,Shipping Revenue,0.0,86.06,ORD-001689,Shipping charged to customer
JE-0006404,2024-01-08,2100,Sales Tax Payable,0.0,230.0,ORD-001689,Sales tax collected
JE-0006405,2024-01-09,4000,Product Sales,0.0,1053.0,ORD-001690,Order revenue
JE-0006406,2024-01-09,5000,Cost of Goods Sold,551.54,0.0,ORD-001690,Order COGS
JE-0006407,2024-01-09,4100,Shipping Revenue,0.0,40.31,ORD-001690,Shipping charged to customer
JE-0006408,2024-01-09,2100,Sales Tax Payable,0.0,50.02,ORD-001690,Sales tax collected
JE-0006409,2024-01-10,4000,Product Sales,0.0,3885.35,ORD-001691,Order revenue
JE-0006410,2024-01-10,5000,Cost of Goods Sold,1920.55,0.0,ORD-001691,Order COGS
JE-0006411,2024-01-10,4100,Shipping Revenue,0.0,29.45,ORD-001691,Shipping charged to customer
JE-0006412,2024-01-10,2100,Sales Tax Payable,0.0,223.41,ORD-001691,Sales tax collected
JE-0006413,2024-01-11,4000,Product Sales,0.0,2427.1,ORD-001692,Order revenue
JE-0006414,2024-01-11,5000,Cost of Goods Sold,954.95,0.0,ORD-001692,Order COGS
JE-0006415,2024-01-11,4100,Shipping Revenue,0.0,12.82,ORD-001692,Shipping charged to customer
JE-0006416,2024-01-11,2100,Sales Tax Payable,0.0,97.08,ORD-001692,Sales tax collected
JE-0006417,2024-01-11,4000,Product Sales,0.0,53.3,ORD-001693,Order revenue
JE-0006418,2024-01-11,5000,Cost of Goods Sold,30.75,0.0,ORD-001693,Order COGS
JE-0006419,2024-01-11,4100,Shipping Revenue,0.0,28.07,ORD-001693,Shipping charged to customer
JE-0006420,2024-01-11,2100,Sales Tax Payable,0.0,3.38,ORD-001693,Sales tax collected
JE-0006421,2024-01-11,4000,Product Sales,0.0,2259.18,ORD-001694,Order revenue
JE-0006422,2024-01-11,5000,Cost of Goods Sold,1076.22,0.0,ORD-001694,Order COGS
JE-0006423,2024-01-11,4100,Shipping Revenue,0.0,34.01,ORD-001694,Shipping charged to customer
JE-0006424,2024-01-11,2100,Sales Tax Payable,0.0,135.55,ORD-001694,Sales tax collected
JE-0006425,2024-01-11,4000,Product Sales,0.0,1162.54,ORD-001695,Order revenue
JE-0006426,2024-01-11,5000,Cost of Goods Sold,638.73,0.0,ORD-001695,Order COGS
JE-0006427,2024-01-11,4100,Shipping Revenue,0.0,64.95,ORD-001695,Shipping charged to customer
JE-0006428,2024-01-11,2100,Sales Tax Payable,0.0,46.5,ORD-001695,Sales tax collected
JE-0006429,2024-01-12,4000,Product Sales,0.0,933.4,ORD-001696,Order revenue
JE-0006430,2024-01-12,5000,Cost of Goods Sold,564.4,0.0,ORD-001696,Order COGS
JE-0006431,2024-01-12,4100,Shipping Revenue,0.0,27.94,ORD-001696,Shipping charged to customer
JE-0006432,2024-01-12,2100,Sales Tax Payable,0.0,56.0,ORD-001696,Sales tax collected
JE-0006433,2024-01-12,4000,Product Sales,0.0,509.24,ORD-001698,Order revenue
JE-0006434,2024-01-12,5000,Cost of Goods Sold,297.26,0.0,ORD-001698,Order COGS
JE-0006435,2024-01-12,4100,Shipping Revenue,0.0,16.14,ORD-001698,Shipping charged to customer
JE-0006436,2024-01-12,2100,Sales Tax Payable,0.0,30.55,ORD-001698,Sales tax collected
JE-0006437,2024-01-13,4000,Product Sales,0.0,2375.73,ORD-001699,Order revenue
JE-0006438,2024-01-13,5000,Cost of Goods Sold,1309.49,0.0,ORD-001699,Order COGS
JE-0006439,2024-01-13,4100,Shipping Revenue,0.0,28.41,ORD-001699,Shipping charged to customer
JE-0006440,2024-01-13,4000,Product Sales,0.0,1984.65,ORD-001700,Order revenue
JE-0006441,2024-01-13,5000,Cost of Goods Sold,979.34,0.0,ORD-001700,Order COGS
JE-0006442,2024-01-13,4100,Shipping Revenue,0.0,118.64,ORD-001700,Shipping charged to customer
JE-0006443,2024-01-13,2100,Sales Tax Payable,0.0,119.08,ORD-001700,Sales tax collected
JE-0006444,2024-01-13,4000,Product Sales,0.0,1608.28,ORD-001701,Order revenue
JE-0006445,2024-01-13,5000,Cost of Goods Sold,1036.0,0.0,ORD-001701,Order COGS
JE-0006446,2024-01-13,4100,Shipping Revenue,0.0,62.05,ORD-001701,Shipping charged to customer
JE-0006447,2024-01-13,2100,Sales Tax Payable,0.0,64.33,ORD-001701,Sales tax collected
JE-0006448,2024-01-13,4000,Product Sales,0.0,2630.44,ORD-001702,Order revenue
JE-0006449,2024-01-13,5000,Cost of Goods Sold,1319.34,0.0,ORD-001702,Order COGS
JE-0006450,2024-01-13,4100,Shipping Revenue,0.0,106.82,ORD-001702,Shipping charged to customer
JE-0006451,2024-01-13,2100,Sales Tax Payable,0.0,131.52,ORD-001702,Sales tax collected
JE-0006452,2024-01-14,4000,Product Sales,0.0,911.78,ORD-001703,Order revenue
JE-0006453,2024-01-14,5000,Cost of Goods Sold,378.62,0.0,ORD-001703,Order COGS
JE-0006454,2024-01-14,4100,Shipping Revenue,0.0,20.92,ORD-001703,Shipping charged to customer
JE-0006455,2024-01-14,2100,Sales Tax Payable,0.0,46.73,ORD-001703,Sales tax collected
JE-0006456,2024-01-14,4000,Product Sales,0.0,539.64,ORD-001704,Order revenue
JE-0006457,2024-01-14,5000,Cost of Goods Sold,342.32,0.0,ORD-001704,Order COGS
JE-0006458,2024-01-14,4100,Shipping Revenue,0.0,22.38,ORD-001704,Shipping charged to customer
JE-0006459,2024-01-14,2100,Sales Tax Payable,0.0,21.59,ORD-001704,Sales tax collected
JE-0006460,2024-01-15,4000,Product Sales,0.0,2530.17,ORD-001705,Order revenue
JE-0006461,2024-01-15,5000,Cost of Goods Sold,915.23,0.0,ORD-001705,Order COGS
JE-0006462,2024-01-15,4100,Shipping Revenue,0.0,100.03,ORD-001705,Shipping charged to customer
JE-0006463,2024-01-15,2100,Sales Tax Payable,0.0,183.44,ORD-001705,Sales tax collected
JE-0006464,2024-01-15,4000,Product Sales,0.0,849.21,ORD-001706,Order revenue
JE-0006465,2024-01-15,5000,Cost of Goods Sold,568.98,0.0,ORD-001706,Order COGS
JE-0006466,2024-01-15,4100,Shipping Revenue,0.0,13.65,ORD-001706,Shipping charged to customer
JE-0006467,2024-01-15,2100,Sales Tax Payable,0.0,50.95,ORD-001706,Sales tax collected
JE-0006468,2024-01-15,4000,Product Sales,0.0,2022.3,ORD-001707,Order revenue
JE-0006469,2024-01-15,5000,Cost of Goods Sold,1278.0,0.0,ORD-001707,Order COGS
JE-0006470,2024-01-15,4100,Shipping Revenue,0.0,57.52,ORD-001707,Shipping charged to customer
JE-0006471,2024-01-15,2100,Sales Tax Payable,0.0,80.89,ORD-001707,Sales tax collected
JE-0006472,2024-01-15,4000,Product Sales,0.0,740.74,ORD-001708,Order revenue
JE-0006473,2024-01-15,5000,Cost of Goods Sold,494.48,0.0,ORD-001708,Order COGS
JE-0006474,2024-01-15,4100,Shipping Revenue,0.0,10.47,ORD-001708,Shipping charged to customer
JE-0006475,2024-01-15,2100,Sales Tax Payable,0.0,35.93,ORD-001708,Sales tax collected
JE-0006476,2024-01-16,4000,Product Sales,0.0,4231.7,ORD-001709,Order revenue
JE-0006477,2024-01-16,5000,Cost of Goods Sold,1850.82,0.0,ORD-001709,Order COGS
JE-0006478,2024-01-16,4100,Shipping Revenue,0.0,70.73,ORD-001709,Shipping charged to customer
JE-0006479,2024-01-16,2100,Sales Tax Payable,0.0,169.27,ORD-001709,Sales tax collected
JE-0006480,2024-01-16,4000,Product Sales,0.0,1953.6,ORD-001710,Order revenue
JE-0006481,2024-01-16,5000,Cost of Goods Sold,999.92,0.0,ORD-001710,Order COGS
JE-0006482,2024-01-16,4100,Shipping Revenue,0.0,72.54,ORD-001710,Shipping charged to customer
JE-0006483,2024-01-16,2100,Sales Tax Payable,0.0,128.94,ORD-001710,Sales tax collected
JE-0006484,2024-01-17,4000,Product Sales,0.0,4140.76,ORD-001711,Order revenue
JE-0006485,2024-01-17,5000,Cost of Goods Sold,1657.42,0.0,ORD-001711,Order COGS
JE-0006486,2024-01-17,4100,Shipping Revenue,0.0,48.65,ORD-001711,Shipping charged to customer
JE-0006487,2024-01-17,2100,Sales Tax Payable,0.0,165.63,ORD-001711,Sales tax collected
JE-0006488,2024-01-17,4000,Product Sales,0.0,800.0,ORD-001712,Order revenue
JE-0006489,2024-01-17,5000,Cost of Goods Sold,389.52,0.0,ORD-001712,Order COGS
JE-0006490,2024-01-17,4100,Shipping Revenue,0.0,7.53,ORD-001712,Shipping charged to customer
JE-0006491,2024-01-17,2100,Sales Tax Payable,0.0,48.0,ORD-001712,Sales tax collected
JE-0006492,2024-01-17,4000,Product Sales,0.0,2748.8,ORD-001713,Order revenue
JE-0006493,2024-01-17,5000,Cost of Goods Sold,1454.1,0.0,ORD-001713,Order COGS
JE-0006494,2024-01-17,4100,Shipping Revenue,0.0,83.72,ORD-001713,Shipping charged to customer
JE-0006495,2024-01-17,2100,Sales Tax Payable,0.0,116.14,ORD-001713,Sales tax collected
JE-0006496,2024-01-18,4000,Product Sales,0.0,2998.12,ORD-001714,Order revenue
JE-0006497,2024-01-18,5000,Cost of Goods Sold,1557.38,0.0,ORD-001714,Order COGS
JE-0006498,2024-01-18,4100,Shipping Revenue,0.0,42.01,ORD-001714,Shipping charged to customer
JE-0006499,2024-01-18,2100,Sales Tax Payable,0.0,172.39,ORD-001714,Sales tax collected
JE-0006500,2024-01-19,4000,Product Sales,0.0,989.37,ORD-001715,Order revenue
JE-0006501,2024-01-19,5000,Cost of Goods Sold,482.34,0.0,ORD-001715,Order COGS
JE-0006502,2024-01-19,4100,Shipping Revenue,0.0,13.18,ORD-001715,Shipping charged to customer
JE-0006503,2024-01-19,2100,Sales Tax Payable,0.0,71.73,ORD-001715,Sales tax collected
JE-0006504,2024-01-19,4000,Product Sales,0.0,2623.78,ORD-001716,Order revenue
JE-0006505,2024-01-19,5000,Cost of Goods Sold,1308.64,0.0,ORD-001716,Order COGS
JE-0006506,2024-01-19,4100,Shipping Revenue,0.0,54.82,ORD-001716,Shipping charged to customer
JE-0006507,2024-01-19,2100,Sales Tax Payable,0.0,190.22,ORD-001716,Sales tax collected
JE-0006508,2024-01-20,4000,Product Sales,0.0,4116.55,ORD-001717,Order revenue
JE-0006509,2024-01-20,5000,Cost of Goods Sold,2538.58,0.0,ORD-001717,Order COGS
JE-0006510,2024-01-20,4100,Shipping Revenue,0.0,41.9,ORD-001717,Shipping charged to customer
JE-0006511,2024-01-20,2100,Sales Tax Payable,0.0,183.19,ORD-001717,Sales tax collected
JE-0006512,2024-01-20,4000,Product Sales,0.0,674.88,ORD-001718,Order revenue
JE-0006513,2024-01-20,5000,Cost of Goods Sold,471.6,0.0,ORD-001718,Order COGS
JE-0006514,2024-01-20,4100,Shipping Revenue,0.0,69.56,ORD-001718,Shipping charged to customer
JE-0006515,2024-01-20,2100,Sales Tax Payable,0.0,48.93,ORD-001718,Sales tax collected
JE-0006516,2024-01-21,4000,Product Sales,0.0,2983.7,ORD-001719,Order revenue
JE-0006517,2024-01-21,5000,Cost of Goods Sold,1749.9,0.0,ORD-001719,Order COGS
JE-0006518,2024-01-21,4100,Shipping Revenue,0.0,116.54,ORD-001719,Shipping charged to customer
JE-0006519,2024-01-21,2100,Sales Tax Payable,0.0,216.32,ORD-001719,Sales tax collected
JE-0006520,2024-01-21,4000,Product Sales,0.0,3957.73,ORD-001720,Order revenue
JE-0006521,2024-01-21,5000,Cost of Goods Sold,2007.34,0.0,ORD-001720,Order COGS
JE-0006522,2024-01-21,4100,Shipping Revenue,0.0,139.39,ORD-001720,Shipping charged to customer
JE-0006523,2024-01-21,2100,Sales Tax Payable,0.0,173.85,ORD-001720,Sales tax collected
JE-0006524,2024-01-21,4000,Product Sales,0.0,5192.21,ORD-001721,Order revenue
JE-0006525,2024-01-21,5000,Cost of Goods Sold,3143.78,0.0,ORD-001721,Order COGS
JE-0006526,2024-01-21,4100,Shipping Revenue,0.0,165.16,ORD-001721,Shipping charged to customer
JE-0006527,2024-01-21,2100,Sales Tax Payable,0.0,337.49,ORD-001721,Sales tax collected
JE-0006528,2024-01-22,4000,Product Sales,0.0,1617.84,ORD-001722,Order revenue
JE-0006529,2024-01-22,5000,Cost of Goods Sold,1022.4,0.0,ORD-001722,Order COGS
JE-0006530,2024-01-22,4100,Shipping Revenue,0.0,39.38,ORD-001722,Shipping charged to customer
JE-0006531,2024-01-22,2100,Sales Tax Payable,0.0,102.73,ORD-001722,Sales tax collected
JE-0006532,2024-01-22,4000,Product Sales,0.0,6260.67,ORD-001723,Order revenue
JE-0006533,2024-01-22,5000,Cost of Goods Sold,2805.3,0.0,ORD-001723,Order COGS
JE-0006534,2024-01-22,4100,Shipping Revenue,0.0,136.24,ORD-001723,Shipping charged to customer
JE-0006535,2024-01-22,2100,Sales Tax Payable,0.0,250.43,ORD-001723,Sales tax collected
JE-0006536,2024-01-23,4000,Product Sales,0.0,191.19,ORD-001724,Order revenue
JE-0006537,2024-01-23,5000,Cost of Goods Sold,87.75,0.0,ORD-001724,Order COGS
JE-0006538,2024-01-23,4100,Shipping Revenue,0.0,28.82,ORD-001724,Shipping charged to customer
JE-0006539,2024-01-23,2100,Sales Tax Payable,0.0,13.1,ORD-001724,Sales tax collected
JE-0006540,2024-01-23,4000,Product Sales,0.0,1173.07,ORD-001725,Order revenue
JE-0006541,2024-01-23,5000,Cost of Goods Sold,509.78,0.0,ORD-001725,Order COGS
JE-0006542,2024-01-23,4100,Shipping Revenue,0.0,12.19,ORD-001725,Shipping charged to customer
JE-0006543,2024-01-23,2100,Sales Tax Payable,0.0,76.25,ORD-001725,Sales tax collected
JE-0006544,2024-01-24,4000,Product Sales,0.0,5732.28,ORD-001726,Order revenue
JE-0006545,2024-01-24,5000,Cost of Goods Sold,2482.44,0.0,ORD-001726,Order COGS
JE-0006546,2024-01-24,4100,Shipping Revenue,0.0,36.84,ORD-001726,Shipping charged to customer
JE-0006547,2024-01-24,2100,Sales Tax Payable,0.0,229.29,ORD-001726,Sales tax collected
JE-0006548,2024-01-24,4000,Product Sales,0.0,36.6,ORD-001727,Order revenue
JE-0006549,2024-01-24,5000,Cost of Goods Sold,21.32,0.0,ORD-001727,Order COGS
JE-0006550,2024-01-24,4100,Shipping Revenue,0.0,21.41,ORD-001727,Shipping charged to customer
JE-0006551,2024-01-24,2100,Sales Tax Payable,0.0,2.29,ORD-001727,Sales tax collected
JE-0006552,2024-01-24,4000,Product Sales,0.0,8683.06,ORD-001728,Order revenue
JE-0006553,2024-01-24,5000,Cost of Goods Sold,3694.93,0.0,ORD-001728,Order COGS
JE-0006554,2024-01-24,4100,Shipping Revenue,0.0,42.77,ORD-001728,Shipping charged to customer
JE-0006555,2024-01-24,2100,Sales Tax Payable,0.0,367.01,ORD-001728,Sales tax collected
JE-0006556,2024-01-25,4000,Product Sales,0.0,1221.1,ORD-001729,Order revenue
JE-0006557,2024-01-25,5000,Cost of Goods Sold,720.93,0.0,ORD-001729,Order COGS
JE-0006558,2024-01-25,4100,Shipping Revenue,0.0,25.88,ORD-001729,Shipping charged to customer
JE-0006559,2024-01-25,2100,Sales Tax Payable,0.0,73.27,ORD-001729,Sales tax collected
JE-0006560,2024-01-25,4000,Product Sales,0.0,4369.16,ORD-001730,Order revenue
JE-0006561,2024-01-25,5000,Cost of Goods Sold,1959.96,0.0,ORD-001730,Order COGS
JE-0006562,2024-01-25,4100,Shipping Revenue,0.0,105.74,ORD-001730,Shipping charged to customer
JE-0006563,2024-01-25,2100,Sales Tax Payable,0.0,299.29,ORD-001730,Sales tax collected
JE-0006564,2024-01-25,4000,Product Sales,0.0,1600.0,ORD-001731,Order revenue
JE-0006565,2024-01-25,5000,Cost of Goods Sold,779.04,0.0,ORD-001731,Order COGS
JE-0006566,2024-01-25,4100,Shipping Revenue,0.0,10.56,ORD-001731,Shipping charged to customer
JE-0006567,2024-01-25,2100,Sales Tax Payable,0.0,64.0,ORD-001731,Sales tax collected
JE-0006568,2024-01-26,4000,Product Sales,0.0,2389.72,ORD-001732,Order revenue
JE-0006569,2024-01-26,5000,Cost of Goods Sold,1053.01,0.0,ORD-001732,Order COGS
JE-0006570,2024-01-26,4100,Shipping Revenue,0.0,95.17,ORD-001732,Shipping charged to customer
JE-0006571,2024-01-26,2100,Sales Tax Payable,0.0,81.3,ORD-001732,Sales tax collected
JE-0006572,2024-01-26,4000,Product Sales,0.0,2640.82,ORD-001733,Order revenue
JE-0006573,2024-01-26,5000,Cost of Goods Sold,1577.41,0.0,ORD-001733,Order COGS
JE-0006574,2024-01-26,4100,Shipping Revenue,0.0,39.38,ORD-001733,Shipping charged to customer
JE-0006575,2024-01-26,2100,Sales Tax Payable,0.0,165.05,ORD-001733,Sales tax collected
JE-0006576,2024-01-26,4000,Product Sales,0.0,465.18,ORD-001734,Order revenue
JE-0006577,2024-01-26,5000,Cost of Goods Sold,165.88,0.0,ORD-001734,Order COGS
JE-0006578,2024-01-26,4100,Shipping Revenue,0.0,23.89,ORD-001734,Shipping charged to customer
JE-0006579,2024-01-26,2100,Sales Tax Payable,0.0,26.75,ORD-001734,Sales tax collected
JE-0006580,2024-01-26,4000,Product Sales,0.0,2800.0,ORD-001735,Order revenue
JE-0006581,2024-01-26,5000,Cost of Goods Sold,1363.32,0.0,ORD-001735,Order COGS
JE-0006582,2024-01-26,4100,Shipping Revenue,0.0,15.1,ORD-001735,Shipping charged to customer
JE-0006583,2024-01-26,2100,Sales Tax Payable,0.0,196.0,ORD-001735,Sales tax collected
JE-0006584,2024-01-26,4000,Product Sales,0.0,1617.84,ORD-001736,Order revenue
JE-0006585,2024-01-26,5000,Cost of Goods Sold,1022.4,0.0,ORD-001736,Order COGS
JE-0006586,2024-01-26,4100,Shipping Revenue,0.0,47.06,ORD-001736,Shipping charged to customer
JE-0006587,2024-01-26,2100,Sales Tax Payable,0.0,64.71,ORD-001736,Sales tax collected
JE-0006588,2024-01-26,4000,Product Sales,0.0,1224.37,ORD-001737,Order revenue
JE-0006589,2024-01-26,5000,Cost of Goods Sold,437.99,0.0,ORD-001737,Order COGS
JE-0006590,2024-01-26,4100,Shipping Revenue,0.0,53.97,ORD-001737,Shipping charged to customer
JE-0006591,2024-01-26,2100,Sales Tax Payable,0.0,68.56,ORD-001737,Sales tax collected
JE-0006592,2024-01-26,4000,Product Sales,0.0,282.96,ORD-001738,Order revenue
JE-0006593,2024-01-26,5000,Cost of Goods Sold,157.68,0.0,ORD-001738,Order COGS
JE-0006594,2024-01-26,4100,Shipping Revenue,0.0,41.95,ORD-001738,Shipping charged to customer
JE-0006595,2024-01-26,4000,Product Sales,0.0,95.58,ORD-001739,Order revenue
JE-0006596,2024-01-26,5000,Cost of Goods Sold,62.65,0.0,ORD-001739,Order COGS
