shipment_id,order_id,carrier,allocated_cost,allocation_pct
SHIP-002871,ORD-002957,Amazon Logistics,52.99,1.0
SHIP-002872,ORD-002959,USPS,78.57,1.0
SHIP-002873,ORD-002960,UPS,154.41,1.0
SHIP-002874,ORD-002961,FedEx,12.15,1.0
SHIP-002875,ORD-002962,USPS,80.39,1.0
SHIP-002876,ORD-002963,Amazon Logistics,6.24,1.0
SHIP-002877,ORD-002965,FedEx,26.05,1.0
SHIP-002878,ORD-002966,Amazon Logistics,57.82,1.0
SHIP-002879,ORD-002967,FedEx,54.58,1.0
SHIP-002880,ORD-002968,UPS,125.18,1.0
SHIP-002881,ORD-002969,UPS,127.28,1.0
SHIP-002882,ORD-002970,USPS,13.71,1.0
SHIP-002883,ORD-002971,UPS,174.28,1.0
SHIP-002884,ORD-002972,DHL,114.54,1.0
SHIP-002885,ORD-002973,FedEx,95.78,1.0
SHIP-002886,ORD-002974,USPS,16.9,1.0
SHIP-002887,ORD-002975,USPS,69.25,1.0
SHIP-002888,ORD-002976,Amazon Logistics,20.09,1.0
SHIP-002889,ORD-002977,USPS,16.46,1.0
SHIP-002890,ORD-002978,Amazon Logistics,82.63,1.0
SHIP-002891,ORD-002979,DHL,174.0,1.0
SHIP-002892,ORD-002980,DHL,140.56,1.0
SHIP-002893,ORD-002981,USPS,101.49,1.0
SHIP-002894,ORD-002982,Amazon Logistics,112.05,1.0
SHIP-002895,ORD-002983,Amazon Logistics,52.84,1.0
SHIP-002896,ORD-002984,Amazon Logistics,49.34,1.0
SHIP-002897,ORD-002985,FedEx,42.18,1.0
SHIP-002898,ORD-002986,Amazon Logistics,75.54,1.0
SHIP-002899,ORD-002987,USPS,7.98,1.0
SHIP-002900,ORD-002988,FedEx,102.32,1.0
SHIP-002901,ORD-002989,DHL,192.82,1.0
SHIP-002902,ORD-002990,Amazon Logistics,27.38,1.0
SHIP-002903,ORD-002991,USPS,116.94,1.0
SHIP-002904,ORD-002992,Amazon Logistics,69.17,1.0
SHIP-002905,ORD-002993,USPS,46.13,1.0
SHIP-002906,ORD-002994,DHL,30.26,1.0
SHIP-002907,ORD-002995,DHL,273.96,1.0
SHIP-002908,ORD-002996,DHL,79.1,1.0
SHIP-002909,ORD-002997,DHL,50.54,1.0
SHIP-002910,ORD-002998,Amazon Logistics,17.36,1.0
SHIP-002911,ORD-002999,UPS,56.17,1.0
SHIP-002912,ORD-003000,UPS,87.44,1.0
SHIP-002913,ORD-003001,USPS,22.17,1.0
SHIP-002914,ORD-003002,FedEx,168.93,1.0
SHIP-002915,ORD-003003,USPS,74.32,1.0
SHIP-002916,ORD-003004,UPS,48.4,1.0
SHIP-002917,ORD-003005,UPS,44.72,1.0
SHIP-002918,ORD-003006,USPS,43.9,1.0
SHIP-002919,ORD-003007,USPS,17.09,1.0
SHIP-002920,ORD-003008,FedEx,32.74,1.0
SHIP-002921,ORD-003009,USPS,114.62,1.0
SHIP-002922,ORD-003010,FedEx,35.77,1.0
SHIP-002923,ORD-003011,Amazon Logistics,39.24,1.0
SHIP-002924,ORD-003012,USPS,26.76,1.0
SHIP-002925,ORD-003013,Amazon Logistics,34.28,1.0
SHIP-002926,ORD-003014,USPS,54.53,1.0
SHIP-002927,ORD-003015,FedEx,49.43,1.0
SHIP-002928,ORD-003016,USPS,32.02,1.0
SHIP-002929,ORD-003017,USPS,74.17,1.0
SHIP-002930,ORD-003018,USPS,18.84,1.0
SHIP-002931,ORD-003019,DHL,273.49,1.0
SHIP-002932,ORD-003020,FedEx,67.61,1.0
SHIP-002933,ORD-003021,DHL,193.74,1.0
SHIP-002934,ORD-003022,UPS,66.62,1.0
SHIP-002935,ORD-003023,FedEx,23.06,1.0
SHIP-002936,ORD-003024,DHL,118.21,1.0
SHIP-002937,ORD-003025,FedEx,154.62,1.0
SHIP-002938,ORD-003026,DHL,26.23,1.0
SHIP-002939,ORD-003027,UPS,60.28,1.0
SHIP-002940,ORD-003028,UPS,101.5,1.0
SHIP-002941,ORD-003029,Amazon Logistics,16.55,1.0
SHIP-002942,ORD-003030,FedEx,92.31,1.0
SHIP-002943,ORD-003031,FedEx,126.29,1.0
SHIP-002944,ORD-003032,Amazon Logistics,25.66,1.0
SHIP-002945,ORD-003033,FedEx,133.27,1.0
SHIP-002946,ORD-003034,Amazon Logistics,81.1,1.0
SHIP-002947,ORD-003035,DHL,128.0,1.0
SHIP-002948,ORD-003036,FedEx,201.75,1.0
SHIP-002949,ORD-003037,USPS,114.66,1.0
SHIP-002950,ORD-003038,UPS,45.46,1.0
SHIP-002951,ORD-003039,Amazon Logistics,34.44,1.0
SHIP-002952,ORD-003040,DHL,111.47,1.0
SHIP-002953,ORD-003041,DHL,135.84,1.0
SHIP-002954,ORD-003042,Amazon Logistics,17.5,1.0
SHIP-002955,ORD-003043,FedEx,102.5,1.0
SHIP-002956,ORD-003044,DHL,57.84,1.0
SHIP-002957,ORD-003045,Amazon Logistics,47.84,1.0
SHIP-002958,ORD-003046,UPS,85.0,1.0
SHIP-002959,ORD-003047,Amazon Logistics,6.92,1.0
SHIP-002960,ORD-003048,FedEx,57.31,1.0
SHIP-002961,ORD-003049,FedEx,144.53,1.0
SHIP-002962,ORD-003050,DHL,81.37,1.0
SHIP-002963,ORD-003051,UPS,118.58,1.0
SHIP-002964,ORD-003052,Amazon Logistics,29.19,1.0
SHIP-002965,ORD-003053,Amazon Logistics,72.52,1.0
SHIP-002966,ORD-003054,USPS,42.61,1.0
SHIP-002967,ORD-003055,DHL,130.71,1.0
SHIP-002968,ORD-003056,Amazon Logistics,7.69,1.0
SHIP-002969,ORD-003057,DHL,127.1,1.0
SHIP-002970,ORD-003058,DHL,91.62,1.0
SHIP-002971,ORD-003059,FedEx,24.09,1.0
SHIP-002972,ORD-003060,USPS,64.31,1.0
SHIP-002973,ORD-003061,DHL,25.21,1.0
SHIP-002974,ORD-003062,FedEx,13.52,1.0
SHIP-002975,ORD-003063,FedEx,18.52,1.0
SHIP-002976,ORD-003064,DHL,21.52,1.0
SHIP-002977,ORD-003065,FedEx,16.96,1.0
SHIP-002978,ORD-003066,USPS,40.24,1.0
SHIP-002979,ORD-003067,Amazon Logistics,13.26,1.0
SHIP-002980,ORD-003068,DHL,96.68,1.0
SHIP-002981,ORD-003069,DHL,85.14,1.0
SHIP-002982,ORD-003070,DHL,125.34,1.0
SHIP-002983,ORD-003071,UPS,36.68,1.0
SHIP-002984,ORD-003072,UPS,20.8,1.0
SHIP-002985,ORD-003073,USPS,14.29,1.0
SHIP-002986,ORD-003074,USPS,78.77,1.0
SHIP-002987,ORD-003075,DHL,261.57,1.0
SHIP-002988,ORD-003076,DHL,143.74,1.0
SHIP-002989,ORD-003077,USPS,37.86,1.0
SHIP-002990,ORD-003078,Amazon Logistics,61.52,1.0
SHIP-002991,ORD-003079,Amazon Logistics,38.32,1.0
SHIP-002992,ORD-003080,FedEx,47.16,1.0
SHIP-002993,ORD-003081,DHL,159.72,1.0
SHIP-002994,ORD-003082,USPS,77.02,1.0
SHIP-002995,ORD-003083,UPS,98.32,1.0
SHIP-002996,ORD-003084,FedEx,12.49,1.0
SHIP-002997,ORD-003085,Amazon Logistics,38.12,1.0
SHIP-002998,ORD-003086,DHL,180.66,1.0
SHIP-002999,ORD-003087,UPS,73.76,1.0
SHIP-003000,ORD-003088,FedEx,54.47,1.0
SHIP-003001,ORD-003089,UPS,46.06,1.0
SHIP-003002,ORD-003090,UPS,182.08,1.0
SHIP-003003,ORD-003091,UPS,170.02,1.0
SHIP-003004,ORD-003092,DHL,24.77,1.0
SHIP-003005,ORD-003093,UPS,176.68,1.0
SHIP-003006,ORD-003094,Amazon Logistics,6.78,1.0
SHIP-003007,ORD-003095,UPS,59.83,1.0
SHIP-003008,ORD-003097,DHL,14.91,1.0
SHIP-003009,ORD-003098,USPS,30.12,1.0
SHIP-003010,ORD-003099,DHL,176.81,1.0
SHIP-003011,ORD-003100,Amazon Logistics,66.82,1.0
SHIP-003012,ORD-003101,USPS,70.78,1.0
SHIP-003013,ORD-003102,FedEx,87.21,1.0
SHIP-003014,ORD-003103,UPS,44.22,1.0
SHIP-003015,ORD-003104,DHL,257.8,1.0
SHIP-003016,ORD-003105,Amazon Logistics,5.42,1.0
SHIP-003017,ORD-003106,USPS,65.61,1.0
SHIP-003018,ORD-003107,USPS,90.4,1.0
SHIP-003019,ORD-003108,UPS,48.43,1.0
SHIP-003020,ORD-003109,DHL,12.43,1.0
SHIP-003021,ORD-003110,UPS,37.73,1.0
SHIP-003022,ORD-003111,USPS,23.68,1.0
SHIP-003023,ORD-003112,UPS,131.1,1.0
SHIP-003024,ORD-003113,UPS,114.46,1.0
SHIP-003025,ORD-003114,FedEx,15.12,1.0
SHIP-003026,ORD-003115,Amazon Logistics,41.51,1.0
SHIP-003027,ORD-003116,Amazon Logistics,20.44,1.0
SHIP-003028,ORD-003117,FedEx,212.44,1.0
SHIP-003029,ORD-003118,DHL,85.92,1.0
SHIP-003030,ORD-003119,FedEx,67.35,1.0
SHIP-003031,ORD-003120,Amazon Logistics,20.66,1.0
SHIP-003032,ORD-003121,Amazon Logistics,23.75,1.0
SHIP-003033,ORD-003122,USPS,95.02,1.0
SHIP-003034,ORD-003123,Amazon Logistics,28.51,1.0
SHIP-003035,ORD-003125,USPS,8.21,1.0
SHIP-003036,ORD-003126,UPS,69.78,1.0
SHIP-003037,ORD-003127,UPS,181.7,1.0
SHIP-003038,ORD-003128,USPS,55.3,1.0
SHIP-003039,ORD-003129,UPS,60.44,1.0
SHIP-003040,ORD-003130,UPS,48.24,1.0
SHIP-003041,ORD-003132,USPS,10.3,1.0
SHIP-003042,ORD-003133,UPS,20.12,1.0
SHIP-003043,ORD-003134,USPS,79.24,1.0
SHIP-003044,ORD-003135,DHL,212.21,1.0
SHIP-003045,ORD-003136,USPS,85.37,1.0
SHIP-003046,ORD-003137,FedEx,55.87,1.0
SHIP-003047,ORD-003138,Amazon Logistics,28.32,1.0
SHIP-003048,ORD-003139,FedEx,170.4,1.0
SHIP-003049,ORD-003140,Amazon Logistics,30.41,1.0
SHIP-003050,ORD-003141,FedEx,39.78,1.0
SHIP-003051,ORD-003142,Amazon Logistics,37.77,1.0
SHIP-003052,ORD-003143,DHL,346.78,1.0
SHIP-003053,ORD-003144,USPS,34.15,1.0
SHIP-003054,ORD-003145,USPS,24.95,1.0
SHIP-003055,ORD-003146,UPS,16.79,1.0
SHIP-003056,ORD-003147,Amazon Logistics,31.4,1.0
SHIP-003057,ORD-003148,DHL,103.11,1.0
SHIP-003058,ORD-003149,Amazon Logistics,38.12,1.0
SHIP-003059,ORD-003150,USPS,18.5,1.0
SHIP-003060,ORD-003151,DHL,112.42,1.0
SHIP-003061,ORD-003152,FedEx,121.05,1.0
SHIP-003062,ORD-003153,FedEx,72.94,1.0
SHIP-003063,ORD-003154,FedEx,75.28,1.0
SHIP-003064,ORD-003155,UPS,62.41,1.0
SHIP-003065,ORD-003156,Amazon Logistics,37.19,1.0
SHIP-003066,ORD-003157,FedEx,18.69,1.0
SHIP-003067,ORD-003158,UPS,107.6,1.0
SHIP-003068,ORD-003159,FedEx,23.11,1.0
SHIP-003069,ORD-003160,DHL,18.92,1.0
SHIP-003070,ORD-003161,Amazon Logistics,22.2,1.0
SHIP-003071,ORD-003162,USPS,30.79,1.0
SHIP-003072,ORD-003163,Amazon Logistics,23.68,1.0
SHIP-003073,ORD-003164,UPS,54.2,1.0
SHIP-003074,ORD-003165,FedEx,45.41,1.0
SHIP-003075,ORD-003166,FedEx,57.98,1.0
SHIP-003076,ORD-003167,USPS,134.98,1.0
SHIP-003077,ORD-003168,DHL,27.55,1.0
SHIP-003078,ORD-003169,UPS,115.36,1.0
SHIP-003079,ORD-003170,USPS,28.71,1.0
SHIP-003080,ORD-003171,DHL,209.55,1.0
SHIP-003081,ORD-003172,UPS,18.91,1.0
SHIP-003082,ORD-003173,UPS,58.63,1.0
SHIP-003083,ORD-003174,UPS,165.62,1.0
SHIP-003084,ORD-003175,FedEx,125.86,1.0
SHIP-003085,ORD-003176,UPS,116.28,1.0
SHIP-003086,ORD-003177,FedEx,166.11,1.0
SHIP-003087,ORD-003178,UPS,48.48,1.0
SHIP-003088,ORD-003179,FedEx,77.53,1.0
SHIP-003089,ORD-003180,USPS,39.57,1.0
SHIP-003090,ORD-003181,Amazon Logistics,31.5,1.0
SHIP-003091,ORD-003182,Amazon Logistics,17.81,1.0
SHIP-003092,ORD-003183,UPS,10.58,1.0
SHIP-003093,ORD-003184,Amazon Logistics,44.33,1.0
SHIP-003094,ORD-003185,UPS,57.6,1.0
SHIP-003095,ORD-003186,FedEx,99.4,1.0
SHIP-003096,ORD-003187,Amazon Logistics,77.13,1.0
SHIP-003097,ORD-003188,USPS,77.26,1.0
SHIP-003098,ORD-003189,Amazon Logistics,12.79,1.0
SHIP-003099,ORD-003190,FedEx,38.2,1.0
SHIP-003100,ORD-003191,UPS,117.72,1.0
SHIP-003101,ORD-003192,FedEx,24.14,1.0
SHIP-003102,ORD-003193,Amazon Logistics,5.17,1.0
SHIP-003103,ORD-003194,Amazon Logistics,17.66,1.0
SHIP-003104,ORD-003195,FedEx,16.03,1.0
SHIP-003105,ORD-003196,UPS,92.86,1.0
SHIP-003106,ORD-003197,DHL,165.17,1.0
SHIP-003107,ORD-003198,DHL,140.3,1.0
SHIP-003108,ORD-003199,FedEx,78.75,1.0
SHIP-003109,ORD-003200,UPS,124.96,1.0
SHIP-003110,ORD-003202,FedEx,139.06,1.0
SHIP-003111,ORD-003203,USPS,50.29,1.0
SHIP-003112,ORD-003204,Amazon Logistics,66.06,1.0
SHIP-003113,ORD-003205,FedEx,64.54,1.0
SHIP-003114,ORD-003206,Amazon Logistics,83.66,1.0
SHIP-003115,ORD-003207,UPS,13.18,1.0
SHIP-003116,ORD-003208,USPS,60.75,1.0
SHIP-003117,ORD-003209,Amazon Logistics,18.82,1.0
SHIP-003118,ORD-003210,USPS,58.18,1.0
SHIP-003119,ORD-003211,UPS,98.11,1.0
SHIP-003120,ORD-003212,USPS,12.86,1.0
SHIP-003121,ORD-003213,Amazon Logistics,67.88,1.0
SHIP-003122,ORD-003214,UPS,54.14,1.0
SHIP-003123,ORD-003215,Amazon Logistics,48.61,1.0
SHIP-003124,ORD-003216,DHL,114.83,1.0
SHIP-003125,ORD-003217,Amazon Logistics,13.37,1.0
SHIP-003126,ORD-003218,USPS,72.4,1.0
SHIP-003127,ORD-003219,Amazon Logistics,42.85,1.0
SHIP-003128,ORD-003220,UPS,8.35,1.0
SHIP-003129,ORD-003221,UPS,14.59,1.0
SHIP-003130,ORD-003222,DHL,13.39,1.0
SHIP-003131,ORD-003223,Amazon Logistics,31.25,1.0
SHIP-003132,ORD-003224,FedEx,10.16,1.0
SHIP-003133,ORD-003225,UPS,190.2,1.0
SHIP-003134,ORD-003226,FedEx,116.6,1.0
SHIP-003135,ORD-003227,Amazon Logistics,49.77,1.0
SHIP-003136,ORD-003228,USPS,13.69,1.0
SHIP-003137,ORD-003229,DHL,132.36,1.0
SHIP-003138,ORD-003230,UPS,38.12,1.0
SHIP-003139,ORD-003231,UPS,102.33,1.0
SHIP-003140,ORD-003232,Amazon Logistics,21.76,1.0
SHIP-003141,ORD-003234,UPS,23.72,1.0
SHIP-003142,ORD-003235,DHL,50.34,1.0
SHIP-003143,ORD-003236,FedEx,115.79,1.0
SHIP-003144,ORD-003237,UPS,109.82,1.0
SHIP-003145,ORD-003238,DHL,96.63,1.0
SHIP-003146,ORD-003239,Amazon Logistics,19.88,1.0
SHIP-003147,ORD-003240,FedEx,25.23,1.0
SHIP-003148,ORD-003241,USPS,44.66,1.0
SHIP-003149,ORD-003242,DHL,18.76,1.0
SHIP-003150,ORD-003243,DHL,126.31,1.0
SHIP-003151,ORD-003244,USPS,11.19,1.0
SHIP-003152,ORD-003245,Amazon Logistics,44.27,1.0
SHIP-003153,ORD-003246,DHL,18.31,1.0
SHIP-003154,ORD-003247,DHL,74.05,1.0
SHIP-003155,ORD-003248,UPS,12.92,1.0
SHIP-003156,ORD-003249,FedEx,122.96,1.0
SHIP-003157,ORD-003250,DHL,148.49,1.0
SHIP-003158,ORD-003251,USPS,43.15,1.0
SHIP-003159,ORD-003252,DHL,117.67,1.0
SHIP-003160,ORD-003253,FedEx,58.87,1.0
SHIP-003161,ORD-003254,UPS,81.04,1.0
SHIP-003162,ORD-003255,FedEx,47.09,1.0
SHIP-003163,ORD-003256,USPS,18.23,1.0
SHIP-003164,ORD-003257,UPS,37.68,1.0
SHIP-003165,ORD-003258,UPS,114.75,1.0
SHIP-003166,ORD-003259,DHL,61.83,1.0
SHIP-003167,ORD-003260,UPS,53.06,1.0
SHIP-003168,ORD-003261,USPS,95.01,1.0
SHIP-003169,ORD-003262,UPS,153.63,1.0
SHIP-003170,ORD-003263,FedEx,69.88,1.0
SHIP-003171,ORD-003264,FedEx,48.1,1.0
SHIP-003172,ORD-003265,FedEx,23.75,1.0
SHIP-003173,ORD-003266,FedEx,285.24,1.0
SHIP-003174,ORD-003267,USPS,22.6,1.0
SHIP-003175,ORD-003268,UPS,165.53,1.0
SHIP-003176,ORD-003269,UPS,280.38,1.0
SHIP-003177,ORD-003270,FedEx,46.84,1.0
SHIP-003178,ORD-003271,UPS,81.77,1.0
SHIP-003179,ORD-003272,UPS,122.24,1.0
SHIP-003180,ORD-003273,Amazon Logistics,11.54,1.0
SHIP-003181,ORD-003274,DHL,176.01,1.0
SHIP-003182,ORD-003275,USPS,50.88,1.0
SHIP-003183,ORD-003276,FedEx,15.38,1.0
SHIP-003184,ORD-003277,DHL,136.39,1.0
SHIP-003185,ORD-003278,UPS,155.41,1.0
SHIP-003186,ORD-003279,Amazon Logistics,5.89,1.0
SHIP-003187,ORD-003280,Amazon Logistics,52.65,1.0
SHIP-003188,ORD-003281,DHL,48.13,1.0
SHIP-003189,ORD-003282,UPS,84.66,1.0
SHIP-003190,ORD-003283,USPS,51.52,1.0
SHIP-003191,ORD-003284,DHL,24.45,1.0
SHIP-003192,ORD-003285,Amazon Logistics,52.88,1.0
SHIP-003193,ORD-003286,DHL,18.81,1.0
SHIP-003194,ORD-003287,USPS,20.04,1.0
SHIP-003195,ORD-003288,UPS,61.6,1.0
SHIP-003196,ORD-003289,FedEx,123.09,1.0
SHIP-003197,ORD-003290,USPS,6.85,1.0
SHIP-003198,ORD-003291,Amazon Logistics,63.63,1.0
SHIP-003199,ORD-003292,DHL,74.98,1.0
SHIP-003200,ORD-003293,UPS,40.22,1.0
SHIP-003201,ORD-003294,USPS,44.13,1.0
SHIP-003202,ORD-003295,DHL,29.71,1.0
SHIP-003203,ORD-003296,UPS,152.46,1.0
SHIP-003204,ORD-003297,DHL,77.58,1.0
SHIP-003205,ORD-003298,UPS,43.56,1.0
SHIP-003206,ORD-003299,Amazon Logistics,9.23,1.0
SHIP-003207,ORD-003300,UPS,34.6,1.0
SHIP-003208,ORD-003301,UPS,105.53,1.0
SHIP-003209,ORD-003302,Amazon Logistics,14.52,1.0
SHIP-003210,ORD-003303,DHL,20.8,1.0
SHIP-003211,ORD-003304,FedEx,115.0,1.0
SHIP-003212,ORD-003305,USPS,29.29,1.0
SHIP-003213,ORD-003306,DHL,37.69,1.0
SHIP-003214,ORD-003307,DHL,99.59,1.0
SHIP-003215,ORD-003308,USPS,56.42,1.0
SHIP-003216,ORD-003309,Amazon Logistics,29.33,1.0
SHIP-003217,ORD-003310,USPS,76.21,1.0
SHIP-003218,ORD-003311,Amazon Logistics,30.17,1.0
SHIP-003219,ORD-003312,FedEx,141.8,1.0
SHIP-003220,ORD-003313,Amazon Logistics,40.56,1.0
SHIP-003221,ORD-003314,Amazon Logistics,50.0,1.0
SHIP-003222,ORD-003315,Amazon Logistics,49.3,1.0
SHIP-003223,ORD-003316,UPS,10.74,1.0
SHIP-003224,ORD-003317,FedEx,120.73,1.0
SHIP-003225,ORD-003318,DHL,50.04,1.0
SHIP-003226,ORD-003319,USPS,51.56,1.0
SHIP-003227,ORD-003320,FedEx,20.72,1.0
SHIP-003228,ORD-003321,DHL,73.34,1.0
SHIP-003229,ORD-003322,Amazon Logistics,48.3,1.0
SHIP-003230,ORD-003323,Amazon Logistics,41.69,1.0
SHIP-003231,ORD-003324,USPS,19.64,1.0
SHIP-003232,ORD-003325,USPS,65.72,1.0
SHIP-003233,ORD-003326,Amazon Logistics,63.25,1.0
SHIP-003234,ORD-003327,Amazon Logistics,29.18,1.0
SHIP-003235,ORD-003328,Amazon Logistics,79.26,1.0
SHIP-003236,ORD-003329,USPS,40.02,1.0
SHIP-003237,ORD-003330,FedEx,48.73,1.0
SHIP-003238,ORD-003331,UPS,29.76,1.0
SHIP-003239,ORD-003332,DHL,47.66,1.0
SHIP-003240,ORD-003333,USPS,56.87,1.0
SHIP-003241,ORD-003335,FedEx,9.33,1.0
SHIP-003242,ORD-003336,Amazon Logistics,10.34,1.0
SHIP-003243,ORD-003338,DHL,103.31,1.0
SHIP-003244,ORD-003339,DHL,39.64,1.0
SHIP-003245,ORD-003340,DHL,114.29,1.0
SHIP-003246,ORD-003341,DHL,139.19,1.0
SHIP-003247,ORD-003342,FedEx,93.76,1.0
SHIP-003248,ORD-003343,Amazon Logistics,17.82,1.0
SHIP-003249,ORD-003344,UPS,215.2,1.0
SHIP-003250,ORD-003345,Amazon Logistics,24.79,1.0
SHIP-003251,ORD-003346,DHL,129.22,1.0
SHIP-003252,ORD-003347,USPS,90.11,1.0
SHIP-003253,ORD-003348,Amazon Logistics,34.57,1.0
SHIP-003254,ORD-003349,FedEx,74.66,1.0
SHIP-003255,ORD-003350,Amazon Logistics,41.91,1.0
SHIP-003256,ORD-003351,UPS,23.4,1.0
SHIP-003257,ORD-003352,DHL,63.2,1.0
SHIP-003258,ORD-003353,UPS,76.9,1.0
SHIP-003259,ORD-003354,FedEx,49.14,1.0
SHIP-003260,ORD-003355,FedEx,24.73,1.0
SHIP-003261,ORD-003356,Amazon Logistics,23.31,1.0
SHIP-003262,ORD-003357,Amazon Logistics,91.46,1.0
SHIP-003263,ORD-003358,UPS,17.26,1.0
SHIP-003264,ORD-003359,DHL,43.48,1.0
SHIP-003265,ORD-003360,UPS,82.11,1.0
SHIP-003266,ORD-003361,DHL,220.88,1.0
SHIP-003267,ORD-003362,FedEx,91.04,1.0
SHIP-003268,ORD-003363,UPS,60.11,1.0
SHIP-003269,ORD-003364,DHL,193.36,1.0
SHIP-003270,ORD-003365,FedEx,50.19,1.0
SHIP-003271,ORD-003366,Amazon Logistics,56.03,1.0
SHIP-003272,ORD-003367,FedEx,44.44,1.0
SHIP-003273,ORD-003368,Amazon Logistics,45.09,1.0
SHIP-003274,ORD-003369,Amazon Logistics,29.84,1.0
SHIP-003275,ORD-003370,USPS,19.9,1.0
SHIP-003276,ORD-003371,FedEx,237.11,1.0
SHIP-003277,ORD-003372,Amazon Logistics,10.54,1.0
SHIP-003278,ORD-003373,FedEx,107.77,1.0
SHIP-003279,ORD-003374,UPS,80.05,1.0
SHIP-003280,ORD-003375,FedEx,90.85,1.0
SHIP-003281,ORD-003376,UPS,26.33,1.0
SHIP-003282,ORD-003377,Amazon Logistics,59.08,1.0
SHIP-003283,ORD-003378,DHL,33.26,1.0
SHIP-003284,ORD-003379,DHL,76.24,1.0
SHIP-003285,ORD-003380,USPS,8.49,1.0
SHIP-003286,ORD-003381,UPS,74.06,1.0
SHIP-003287,ORD-003383,DHL,71.2,1.0
SHIP-003288,ORD-003384,Amazon Logistics,52.09,1.0
SHIP-003289,ORD-003385,UPS,168.33,1.0
SHIP-003290,ORD-003386,UPS,40.58,1.0
SHIP-003291,ORD-003387,Amazon Logistics,17.42,1.0
SHIP-003292,ORD-003388,UPS,123.9,1.0
SHIP-003293,ORD-003389,Amazon Logistics,82.94,1.0
SHIP-003294,ORD-003390,DHL,61.3,1.0
SHIP-003295,ORD-003391,USPS,12.15,1.0
SHIP-003296,ORD-003392,FedEx,75.92,1.0
SHIP-003297,ORD-003393,DHL,175.93,1.0
SHIP-003298,ORD-003394,DHL,142.52,1.0
SHIP-003299,ORD-003395,USPS,113.76,1.0
SHIP-003300,ORD-003396,USPS,12.46,1.0
SHIP-003301,ORD-003397,FedEx,56.93,1.0
SHIP-003302,ORD-003398,UPS,93.57,1.0
SHIP-003303,ORD-003399,Amazon Logistics,68.43,1.0
SHIP-003304,ORD-003400,FedEx,34.78,1.0
SHIP-003305,ORD-003401,USPS,42.4,1.0
SHIP-003306,ORD-003402,USPS,107.5,1.0
SHIP-003307,ORD-003403,Amazon Logistics,56.75,1.0
SHIP-003308,ORD-003404,Amazon Logistics,12.74,1.0
SHIP-003309,ORD-003405,USPS,66.94,1.0
SHIP-003310,ORD-003406,USPS,70.05,1.0
SHIP-003311,ORD-003407,Amazon Logistics,28.32,1.0
SHIP-003312,ORD-003408,UPS,51.27,1.0
SHIP-003313,ORD-003409,DHL,212.78,1.0
SHIP-003314,ORD-003410,UPS,81.93,1.0
SHIP-003315,ORD-003411,Amazon Logistics,86.45,1.0
SHIP-003316,ORD-003412,USPS,76.21,1.0
SHIP-003317,ORD-003413,FedEx,47.82,1.0
SHIP-003318,ORD-003414,FedEx,35.19,1.0
SHIP-003319,ORD-003415,UPS,19.15,1.0
SHIP-003320,ORD-003416,DHL,17.52,1.0
SHIP-003321,ORD-003417,Amazon Logistics,10.3,1.0
SHIP-003322,ORD-003418,UPS,117.6,1.0
SHIP-003323,ORD-003419,USPS,12.8,1.0
SHIP-003324,ORD-003420,USPS,87.14,1.0
SHIP-003325,ORD-003421,UPS,15.6,1.0
SHIP-003326,ORD-003422,FedEx,23.43,1.0
SHIP-003327,ORD-003423,USPS,53.22,1.0
SHIP-003328,ORD-003424,USPS,138.28,1.0
SHIP-003329,ORD-003425,UPS,132.3,1.0
SHIP-003330,ORD-003426,UPS,13.48,1.0
SHIP-003331,ORD-003427,FedEx,53.58,1.0
SHIP-003332,ORD-003428,DHL,93.54,1.0
SHIP-003333,ORD-003429,FedEx,110.7,1.0
SHIP-003334,ORD-003431,UPS,56.31,1.0
SHIP-003335,ORD-003432,USPS,47.25,1.0
SHIP-003336,ORD-003433,Amazon Logistics,41.06,1.0
SHIP-003337,ORD-003434,UPS,15.79,1.0
SHIP-003338,ORD-003435,USPS,35.99,1.0
SHIP-003339,ORD-003436,Amazon Logistics,28.96,1.0
SHIP-003340,ORD-003437,USPS,52.29,1.0
SHIP-003341,ORD-003438,Amazon Logistics,10.41,1.0
SHIP-003342,ORD-003439,DHL,48.18,1.0
SHIP-003343,ORD-003440,UPS,182.37,1.0
SHIP-003344,ORD-003441,UPS,46.96,1.0
SHIP-003345,ORD-003442,UPS,66.6,1.0
SHIP-003346,ORD-003443,UPS,69.42,1.0
SHIP-003347,ORD-003444,FedEx,20.01,1.0
SHIP-003348,ORD-003445,USPS,13.5,1.0
SHIP-003349,ORD-003446,FedEx,33.96,1.0
SHIP-003350,ORD-003447,Amazon Logistics,17.82,1.0
SHIP-003351,ORD-003448,USPS,36.91,1.0
SHIP-003352,ORD-003449,Amazon Logistics,11.34,1.0
SHIP-003353,ORD-003450,USPS,104.33,1.0
SHIP-003354,ORD-003451,Amazon Logistics,14.83,1.0
SHIP-003355,ORD-003452,FedEx,110.35,1.0
SHIP-003356,ORD-003453,Amazon Logistics,29.39,1.0
SHIP-003357,ORD-003454,USPS,86.59,1.0
SHIP-003358,ORD-003455,FedEx,55.4,1.0
SHIP-003359,ORD-003456,UPS,67.86,1.0
SHIP-003360,ORD-003457,USPS,79.73,1.0
SHIP-003361,ORD-003458,DHL,48.58,1.0
SHIP-003362,ORD-003459,UPS,38.68,1.0
SHIP-003363,ORD-003460,USPS,47.25,1.0
SHIP-003364,ORD-003461,USPS,34.09,1.0
